Date ;0.08-Yrs ;0.25-Yrs ;0.50-Yrs ;1.00-Yrs ;2.00-Yrs ;3.00-Yrs ;4.00-Yrs ;5.00-Yrs ;6.00-Yrs ;7.00-Yrs ;8.00-Yrs ;9.00-Yrs ;10.00-Yrs ;11.00-Yrs ;12.00-Yrs ;13.00-Yrs ;14.00-Yrs ;15.00-Yrs ;16.00-Yrs ;17.00-Yrs ;18.00-Yrs ;19.00-Yrs ;20.00-Yrs ;21.00-Yrs ;22.00-Yrs ;23.00-Yrs ;24.00-Yrs ;25.00-Yrs ;26.00-Yrs ;27.00-Yrs ;28.00-Yrs ;29.00-Yrs ;30.00-Yrs ;31.00-Yrs ;32.00-Yrs ;33.00-Yrs ;34.00-Yrs ;35.00-Yrs ;36.00-Yrs ;37.00-Yrs ;38.00-Yrs ;39.00-Yrs ;40.00-Yrs ;41.00-Yrs ;42.00-Yrs ;43.00-Yrs ;44.00-Yrs ;45.00-Yrs ;46.00-Yrs ;47.00-Yrs ;48.00-Yrs ;49.00-Yrs ;50.00-Yrs
7/27/2017 ;1.203084 ;1.24765 ;1.389199 ;1.439142 ;1.517171 ;1.587358 ;1.768919 ;1.90996 ;2.059296 ;2.231568 ;2.347243 ;2.430015 ;2.546603 ;2.632965 ;2.690111 ;2.787363 ;2.885962 ;2.990142 ;3.00365 ;3.017159 ;3.030667 ;3.048121 ;3.102772 ;3.157423 ;3.212074 ;3.266724 ;3.316288 ;3.320757 ;3.325226 ;3.330395 ;3.347052 ;3.363577 ;3.378783 ;3.393988 ;3.409194 ;3.424399 ;3.439605 ;3.45481 ;3.470016 ;3.485221 ;3.500427 ;3.515632 ;3.530838 ;3.546043 ;3.561249 ;3.576454 ;3.592098 ;3.61282 ;3.633541 ;3.654263 ;3.674984 ; ;
7/26/2017 ;1.193289 ;1.248022 ;1.393252 ;1.440058 ;1.520862 ;1.593673 ;1.772209 ;1.921103 ;2.06867 ;2.234918 ;2.358354 ;2.446313 ;2.556561 ;2.642668 ;2.704688 ;2.805222 ;2.906031 ;3.002766 ;3.013813 ;3.02486 ;3.035908 ;3.050971 ;3.105126 ;3.159281 ;3.213437 ;3.267592 ;3.316754 ;3.320272 ;3.32379 ;3.327838 ;3.341027 ;3.354445 ;3.370241 ;3.386038 ;3.401834 ;3.41763 ;3.433427 ;3.449223 ;3.46502 ;3.480816 ;3.496613 ;3.512409 ;3.528206 ;3.544002 ;3.559799 ;3.575595 ;3.591752 ;3.612239 ;3.632726 ;3.653213 ;3.6737 ; ;
7/25/2017 ;1.194132 ;1.24361 ;1.393427 ;1.440641 ;1.516428 ;1.580627 ;1.761518 ;1.89002 ;2.036898 ;2.219858 ;2.336655 ;2.416556 ;2.542027 ;2.632437 ;2.685657 ;2.789026 ;2.89327 ;2.999701 ;3.016019 ;3.032337 ;3.048655 ;3.068026 ;3.118114 ;3.168201 ;3.218288 ;3.268375 ;3.314081 ;3.318475 ;3.32287 ;3.327737 ;3.341209 ;3.354879 ;3.370672 ;3.386466 ;3.40226 ;3.418054 ;3.433848 ;3.449642 ;3.465436 ;3.48123 ;3.497024 ;3.512818 ;3.528612 ;3.544406 ;3.5602 ;3.575994 ;3.592119 ;3.612392 ;3.632666 ;3.65294 ;3.673214 ; ;
7/24/2017 ;1.20664 ;1.250513 ;1.397386 ;1.442443 ;1.515409 ;1.579729 ;1.758761 ;1.877089 ;2.032575 ;2.211435 ;2.328464 ;2.402222 ;2.53197 ;2.627323 ;2.677384 ;2.774965 ;2.874711 ;2.990106 ;3.001155 ;3.012204 ;3.023253 ;3.038162 ;3.093234 ;3.148306 ;3.203378 ;3.25845 ;3.308796 ;3.313131 ;3.317466 ;3.32232 ;3.337188 ;3.35213 ;3.367901 ;3.383672 ;3.399443 ;3.415214 ;3.430985 ;3.446756 ;3.462527 ;3.478298 ;3.494069 ;3.50984 ;3.525611 ;3.541382 ;3.557153 ;3.572924 ;3.589007 ;3.60916 ;3.629312 ;3.649464 ;3.669616 ; ;
7/21/2017 ;1.215948 ;1.249732 ;1.400954 ;1.446335 ;1.515541 ;1.579496 ;1.765593 ;1.888418 ;2.056958 ;2.227079 ;2.346487 ;2.430988 ;2.558731 ;2.659031 ;2.721348 ;2.812503 ;2.904799 ;3.005111 ;3.01656 ;3.02801 ;3.03946 ;3.054256 ;3.107821 ;3.161387 ;3.214952 ;3.268517 ;3.317806 ;3.321009 ;3.324212 ;3.327832 ;3.341162 ;3.354667 ;3.370365 ;3.386063 ;3.401761 ;3.417459 ;3.433157 ;3.448855 ;3.464553 ;3.480251 ;3.495949 ;3.511647 ;3.527345 ;3.543043 ;3.558741 ;3.574439 ;3.590453 ;3.611166 ;3.631879 ;3.652591 ;3.673304 ; ;
7/20/2017 ;1.220908 ;1.254507 ;1.402272 ;1.448721 ;1.516385 ;1.577682 ;1.772267 ;1.903247 ;2.08384 ;2.242377 ;2.361838 ;2.45136 ;2.573409 ;2.679592 ;2.758558 ;2.85175 ;2.943632 ;3.01569 ;3.031442 ;3.047194 ;3.062946 ;3.081273 ;3.130589 ;3.179905 ;3.229221 ;3.278538 ;3.324118 ;3.32798 ;3.331842 ;3.335946 ;3.346113 ;3.356674 ;3.372381 ;3.388088 ;3.403795 ;3.419502 ;3.43521 ;3.450917 ;3.466624 ;3.482331 ;3.498038 ;3.513745 ;3.529452 ;3.545159 ;3.560866 ;3.576573 ;3.592581 ;3.613286 ;3.633991 ;3.654697 ;3.675402 ; ;
7/19/2017 ;1.227111 ;1.2569 ;1.404174 ;1.450489 ;1.518927 ;1.588938 ;1.77841 ;1.899106 ;2.079545 ;2.239113 ;2.349541 ;2.427341 ;2.549343 ;2.655386 ;2.729725 ;2.823912 ;2.917879 ;3.004312 ;3.009929 ;3.015546 ;3.021163 ;3.030671 ;3.088903 ;3.147135 ;3.205367 ;3.263599 ;3.31753 ;3.321631 ;3.325732 ;3.33005 ;3.340253 ;3.350835 ;3.366573 ;3.382311 ;3.398048 ;3.413786 ;3.429524 ;3.445262 ;3.461 ;3.476737 ;3.492475 ;3.508213 ;3.523951 ;3.539689 ;3.555427 ;3.571164 ;3.587219 ;3.608456 ;3.629694 ;3.650932 ;3.67217 ; ;
7/18/2017 ;1.241119 ;1.266331 ;1.411894 ;1.458113 ;1.522759 ;1.590803 ;1.789496 ;1.904926 ;2.089512 ;2.24075 ;2.351946 ;2.428784 ;2.539302 ;2.650764 ;2.743154 ;2.831069 ;2.919098 ;3.004185 ;3.007605 ;3.011026 ;3.014447 ;3.021892 ;3.081814 ;3.141737 ;3.201659 ;3.261581 ;3.317277 ;3.322096 ;3.326916 ;3.331851 ;3.340145 ;3.348925 ;3.364619 ;3.380312 ;3.396006 ;3.4117 ;3.427394 ;3.443087 ;3.458781 ;3.474475 ;3.490168 ;3.505862 ;3.521556 ;3.537249 ;3.552943 ;3.568637 ;3.58466 ;3.60637 ;3.628081 ;3.649791 ;3.671501 ; ;
7/17/2017 ;1.262951 ;1.291222 ;1.425144 ;1.467607 ;1.526237 ;1.599367 ;1.796925 ;1.909425 ;2.101005 ;2.248417 ;2.358289 ;2.438234 ;2.548226 ;2.659275 ;2.75349 ;2.835841 ;2.918959 ;3.00857 ;3.013315 ;3.018059 ;3.022803 ;3.031243 ;3.08994 ;3.148637 ;3.207334 ;3.266031 ;3.320727 ;3.325333 ;3.329939 ;3.33464 ;3.342389 ;3.35063 ;3.366204 ;3.381777 ;3.397351 ;3.412925 ;3.428498 ;3.444072 ;3.459645 ;3.475219 ;3.490792 ;3.506366 ;3.521939 ;3.537513 ;3.553086 ;3.56866 ;3.584674 ;3.608711 ;3.632748 ;3.656785 ;3.680822 ; ;
7/14/2017 ;1.281151 ;1.311821 ;1.431143 ;1.472482 ;1.526631 ;1.593794 ;1.800785 ;1.914177 ;2.114443 ;2.25712 ;2.372198 ;2.450666 ;2.552531 ;2.668885 ;2.775143 ;2.85794 ;2.940336 ;3.01342 ;3.022125 ;3.030831 ;3.039536 ;3.051115 ;3.107491 ;3.163867 ;3.220242 ;3.276618 ;3.329548 ;3.33352 ;3.337492 ;3.341484 ;3.346344 ;3.351792 ;3.367382 ;3.382971 ;3.398561 ;3.41415 ;3.42974 ;3.445329 ;3.460919 ;3.476508 ;3.492097 ;3.507687 ;3.523276 ;3.538866 ;3.554455 ;3.570045 ;3.586056 ;3.611267 ;3.636479 ;3.66169 ;3.686902 ; ;
7/13/2017 ;1.286669 ;1.32127 ;1.435165 ;1.475089 ;1.528136 ;1.594508 ;1.799466 ;1.909594 ;2.119896 ;2.258825 ;2.379074 ;2.456996 ;2.554918 ;2.677697 ;2.793929 ;2.873591 ;2.952623 ;3.018611 ;3.03068 ;3.042748 ;3.054817 ;3.069232 ;3.122083 ;3.174935 ;3.227787 ;3.280639 ;3.330428 ;3.334667 ;3.338907 ;3.343176 ;3.348961 ;3.355251 ;3.370754 ;3.386256 ;3.401758 ;3.41726 ;3.432762 ;3.448264 ;3.463766 ;3.479268 ;3.49477 ;3.510273 ;3.525775 ;3.541277 ;3.556779 ;3.572281 ;3.588174 ;3.613174 ;3.638174 ;3.663175 ;3.688175 ; ;
7/12/2017 ;1.291234 ;1.33103 ;1.438607 ;1.477727 ;1.529363 ;1.595331 ;1.802748 ;1.921545 ;2.133483 ;2.26545 ;2.382258 ;2.460878 ;2.561252 ;2.686254 ;2.803957 ;2.888912 ;2.972411 ;3.027712 ;3.037346 ;3.046979 ;3.056612 ;3.068725 ;3.123627 ;3.178528 ;3.233429 ;3.288331 ;3.340182 ;3.344476 ;3.34877 ;3.353052 ;3.356614 ;3.360747 ;3.37589 ;3.391033 ;3.406177 ;3.42132 ;3.436463 ;3.451606 ;3.46675 ;3.481893 ;3.497036 ;3.512179 ;3.527323 ;3.542466 ;3.557609 ;3.572752 ;3.588276 ;3.613334 ;3.638392 ;3.663451 ;3.688509 ; ;
7/11/2017 ;1.295442 ;1.344099 ;1.441353 ;1.479431 ;1.529887 ;1.597979 ;1.808801 ;1.948085 ;2.162474 ;2.284585 ;2.404196 ;2.493985 ;2.590836 ;2.708591 ;2.824587 ;2.920017 ;3.012202 ;3.041038 ;3.046209 ;3.05138 ;3.056552 ;3.064245 ;3.117874 ;3.171504 ;3.225133 ;3.278762 ;3.329828 ;3.338906 ;3.347984 ;3.356944 ;3.357371 ;3.358492 ;3.373817 ;3.389143 ;3.404469 ;3.419795 ;3.435121 ;3.450447 ;3.465772 ;3.481098 ;3.496424 ;3.51175 ;3.527076 ;3.542401 ;3.557727 ;3.573053 ;3.588751 ;3.614519 ;3.640286 ;3.666054 ;3.691822 ; ;
7/7/2017 ;1.303122 ;1.358565 ;1.446509 ;1.479954 ;1.529091 ;1.595293 ;1.809555 ;1.946443 ;2.153517 ;2.278529 ;2.390661 ;2.474912 ;2.569097 ;2.675051 ;2.774778 ;2.868634 ;2.961339 ;3.023899 ;3.027847 ;3.031794 ;3.035742 ;3.041849 ;3.098356 ;3.154863 ;3.211371 ;3.267878 ;3.32207 ;3.328868 ;3.335665 ;3.342458 ;3.347542 ;3.352985 ;3.368178 ;3.38337 ;3.398563 ;3.413755 ;3.428948 ;3.44414 ;3.459333 ;3.474525 ;3.489717 ;3.50491 ;3.520102 ;3.535295 ;3.550487 ;3.56568 ;3.58109 ;3.605114 ;3.629137 ;3.653161 ;3.677184 ; ;
7/6/2017 ;1.30718 ;1.366139 ;1.449467 ;1.482473 ;1.525668 ;1.594037 ;1.809802 ;1.924075 ;2.137223 ;2.265315 ;2.367226 ;2.436324 ;2.537734 ;2.649893 ;2.743188 ;2.845358 ;2.946289 ;3.012408 ;3.013867 ;3.015326 ;3.016784 ;3.020449 ;3.079433 ;3.138416 ;3.197399 ;3.256382 ;3.313057 ;3.319365 ;3.325674 ;3.331983 ;3.337188 ;3.342737 ;3.35841 ;3.374082 ;3.389754 ;3.405426 ;3.421099 ;3.436771 ;3.452443 ;3.468116 ;3.483788 ;3.49946 ;3.515132 ;3.530805 ;3.546477 ;3.562149 ;3.578006 ;3.602124 ;3.626242 ;3.65036 ;3.674478 ; ;
7/5/2017 ;1.319267 ;1.382019 ;1.455079 ;1.486719 ;1.533933 ;1.595687 ;1.813359 ;1.931884 ;2.143009 ;2.271617 ;2.374183 ;2.446105 ;2.546308 ;2.657142 ;2.752579 ;2.857458 ;2.960863 ;3.019976 ;3.023036 ;3.026097 ;3.029158 ;3.034146 ;3.091332 ;3.148517 ;3.205702 ;3.262888 ;3.318005 ;3.324876 ;3.331748 ;3.338619 ;3.343279 ;3.34825 ;3.36341 ;3.378571 ;3.393731 ;3.408891 ;3.424051 ;3.439211 ;3.454372 ;3.469532 ;3.484692 ;3.499852 ;3.515012 ;3.530173 ;3.545333 ;3.560493 ;3.575855 ;3.601531 ;3.627207 ;3.652883 ;3.678559 ; ;
7/4/2017 ;1.324316 ;1.388685 ;1.459231 ;1.486894 ;1.53493 ;1.596332 ;1.818309 ;1.937491 ;2.142722 ;2.272737 ;2.363667 ;2.432716 ;2.539794 ;2.649491 ;2.741244 ;2.836996 ;2.93253 ;3.019871 ;3.019828 ;3.019786 ;3.019743 ;3.021636 ;3.080452 ;3.139268 ;3.198084 ;3.2569 ;3.313746 ;3.321176 ;3.328607 ;3.336037 ;3.338342 ;3.340968 ;3.356009 ;3.371051 ;3.386092 ;3.401133 ;3.416175 ;3.431216 ;3.446257 ;3.461298 ;3.47634 ;3.491381 ;3.506422 ;3.521464 ;3.536505 ;3.551546 ;3.566727 ;3.590219 ;3.613712 ;3.637204 ;3.660697 ; ;
7/3/2017 ;1.328471 ;1.394132 ;1.463949 ;1.48623 ;1.537572 ;1.602783 ;1.830973 ;1.960065 ;2.175001 ;2.289076 ;2.384551 ;2.456367 ;2.553137 ;2.657853 ;2.746835 ;2.847575 ;2.94801 ;3.036583 ;3.032088 ;3.027593 ;3.023098 ;3.020561 ;3.081036 ;3.141511 ;3.201986 ;3.262461 ;3.321031 ;3.328022 ;3.335012 ;3.342002 ;3.342136 ;3.342551 ;3.356343 ;3.370135 ;3.383927 ;3.397718 ;3.41151 ;3.425302 ;3.439094 ;3.452886 ;3.466678 ;3.48047 ;3.494262 ;3.508054 ;3.521846 ;3.535638 ;3.549607 ;3.576368 ;3.603128 ;3.629888 ;3.656648 ; ;
6/30/2017 ;1.334445 ;1.400934 ;1.461533 ;1.484579 ;1.540272 ;1.600085 ;1.843637 ;1.97011 ;2.178961 ;2.290173 ;2.383546 ;2.464905 ;2.561647 ;2.65763 ;2.744123 ;2.862572 ;2.980246 ;3.058037 ;3.054759 ;3.051482 ;3.048205 ;3.046258 ;3.103661 ;3.161063 ;3.218466 ;3.275868 ;3.331908 ;3.339545 ;3.347182 ;3.354819 ;3.355597 ;3.356466 ;3.36959 ;3.382715 ;3.395839 ;3.408963 ;3.422088 ;3.435212 ;3.448337 ;3.461461 ;3.474585 ;3.48771 ;3.500834 ;3.513959 ;3.527083 ;3.540208 ;3.553408 ;3.58038 ;3.607353 ;3.634325 ;3.661298 ; ;
6/29/2017 ;1.337874 ;1.400715 ;1.462919 ;1.485083 ;1.539944 ;1.600523 ;1.837206 ;1.974799 ;2.168166 ;2.281366 ;2.369564 ;2.446673 ;2.551006 ;2.652681 ;2.738748 ;2.865327 ;2.990998 ;3.062364 ;3.070745 ;3.079127 ;3.087508 ;3.096635 ;3.143858 ;3.191082 ;3.238305 ;3.285528 ;3.331895 ;3.344369 ;3.356842 ;3.369316 ;3.374209 ;3.379048 ;3.390652 ;3.402256 ;3.413861 ;3.425465 ;3.437069 ;3.448673 ;3.460278 ;3.471882 ;3.483486 ;3.49509 ;3.506694 ;3.518299 ;3.529903 ;3.541507 ;3.553153 ;3.580036 ;3.60692 ;3.633803 ;3.660686 ;3.687569 ;
6/28/2017 ;1.337959 ;1.399824 ;1.463817 ;1.48462 ;1.533442 ;1.590805 ;1.812194 ;1.932335 ;2.117117 ;2.242664 ;2.316307 ;2.382876 ;2.507443 ;2.613479 ;2.684825 ;2.806243 ;2.927459 ;3.034134 ;3.035607 ;3.036791 ;3.037975 ;3.040055 ;3.095745 ;3.151435 ;3.207125 ;3.262815 ;3.31756 ;3.330134 ;3.342707 ;3.35528 ;3.361356 ;3.367355 ;3.379446 ;3.391536 ;3.403627 ;3.415718 ;3.427809 ;3.4399 ;3.451991 ;3.464081 ;3.476172 ;3.488263 ;3.500354 ;3.512445 ;3.524536 ;3.536626 ;3.548717 ;3.574784 ;3.600851 ;3.626918 ;3.652985 ;3.679051 ;
6/27/2017 ;1.332412 ;1.395817 ;1.462236 ;1.482435 ;1.519451 ;1.592037 ;1.789731 ;1.871604 ;2.048603 ;2.200393 ;2.270745 ;2.320745 ;2.462904 ;2.583145 ;2.647545 ;2.757616 ;2.868081 ;3.014035 ;3.00907 ;3.003273 ;2.997476 ;2.992612 ;3.054841 ;3.11707 ;3.179299 ;3.241527 ;3.302812 ;3.315784 ;3.328756 ;3.341728 ;3.343787 ;3.345664 ;3.358915 ;3.372165 ;3.385415 ;3.398666 ;3.411916 ;3.425166 ;3.438417 ;3.451667 ;3.464917 ;3.478168 ;3.491418 ;3.504668 ;3.517918 ;3.531169 ;3.544419 ;3.569702 ;3.595018 ;3.620334 ;3.64565 ;3.670966 ;
6/26/2017 ;1.336156 ;1.397894 ;1.465007 ;1.482626 ;1.519398 ;1.596086 ;1.798556 ;1.879121 ;2.041716 ;2.201428 ;2.276119 ;2.333748 ;2.471246 ;2.580816 ;2.6448 ;2.7746 ;2.904426 ;3.037359 ;3.034408 ;3.030331 ;3.026254 ;3.022864 ;3.081429 ;3.139995 ;3.19856 ;3.257125 ;3.314937 ;3.327645 ;3.340353 ;3.353061 ;3.358821 ;3.36442 ;3.376461 ;3.388502 ;3.400542 ;3.412583 ;3.424624 ;3.436665 ;3.448706 ;3.460747 ;3.472787 ;3.484828 ;3.496869 ;3.50891 ;3.520951 ;3.532992 ;3.545032 ;3.569917 ;3.594872 ;3.619827 ;3.644782 ;3.669737 ;
6/23/2017 ;1.340685 ;1.398613 ;1.464609 ;1.483351 ;1.510629 ;1.603977 ;1.813362 ;1.901394 ;2.083754 ;2.23324 ;2.314328 ;2.360559 ;2.485754 ;2.604445 ;2.67173 ;2.781858 ;2.892222 ;3.040621 ;3.038186 ;3.033231 ;3.028275 ;3.023495 ;3.082603 ;3.141711 ;3.200819 ;3.259927 ;3.318641 ;3.329856 ;3.34107 ;3.352284 ;3.355054 ;3.357513 ;3.369834 ;3.382183 ;3.394532 ;3.406881 ;3.419229 ;3.431578 ;3.443927 ;3.456276 ;3.468625 ;3.480973 ;3.493322 ;3.505671 ;3.51802 ;3.530368 ;3.542717 ;3.563573 ;3.584547 ;3.605521 ;3.626495 ;3.647469 ;
6/22/2017 ;1.339408 ;1.397798 ;1.463779 ;1.482823 ;1.508329 ;1.606272 ;1.822083 ;1.911447 ;2.093753 ;2.246091 ;2.325553 ;2.382342 ;2.508388 ;2.620713 ;2.698252 ;2.797234 ;2.896395 ;3.060395 ;3.054047 ;3.044364 ;3.034682 ;3.025 ;3.084476 ;3.143952 ;3.203428 ;3.262904 ;3.322106 ;3.331668 ;3.341231 ;3.350793 ;3.352509 ;3.353912 ;3.366253 ;3.378654 ;3.391055 ;3.403456 ;3.415857 ;3.428258 ;3.44066 ;3.453061 ;3.465462 ;3.477863 ;3.490264 ;3.502665 ;3.515066 ;3.527467 ;3.539869 ;3.560766 ;3.581806 ;3.602845 ;3.623885 ;3.644925 ;
6/21/2017 ;1.34277 ;1.402214 ;1.466896 ;1.484131 ;1.526854 ;1.633069 ;1.839067 ;1.925212 ;2.108298 ;2.257173 ;2.334476 ;2.386613 ;2.516249 ;2.634884 ;2.71059 ;2.816228 ;2.922197 ;3.078458 ;3.083245 ;3.084631 ;3.086017 ;3.087404 ;3.13774 ;3.188211 ;3.238682 ;3.289153 ;3.339504 ;3.346387 ;3.353269 ;3.360152 ;3.36767 ;3.375214 ;3.386864 ;3.398547 ;3.41023 ;3.421913 ;3.433596 ;3.44528 ;3.456963 ;3.468646 ;3.480329 ;3.492012 ;3.503696 ;3.515379 ;3.527062 ;3.538745 ;3.550428 ;3.570905 ;3.591554 ;3.612203 ;3.632852 ;3.6535 ;
6/20/2017 ;1.344787 ;1.403987 ;1.469591 ;1.485854 ;1.530094 ;1.641748 ;1.869892 ;1.976772 ;2.164485 ;2.304563 ;2.386779 ;2.442817 ;2.553616 ;2.65949 ;2.737303 ;2.846276 ;2.955683 ;3.103461 ;3.108637 ;3.1102 ;3.111762 ;3.113325 ;3.159573 ;3.206068 ;3.252563 ;3.299058 ;3.345553 ;3.35257 ;3.359587 ;3.366604 ;3.372052 ;3.377429 ;3.389237 ;3.401116 ;3.412995 ;3.424874 ;3.436753 ;3.448633 ;3.460512 ;3.472391 ;3.48427 ;3.496149 ;3.508028 ;3.519908 ;3.531787 ;3.543666 ;3.555545 ;3.576012 ;3.596671 ;3.61733 ;3.637989 ;3.658648 ;
6/19/2017 ;1.345285 ;1.404183 ;1.468691 ;1.485602 ;1.503881 ;1.634362 ;1.865019 ;1.959938 ;2.139755 ;2.285693 ;2.361797 ;2.404421 ;2.522473 ;2.641869 ;2.723969 ;2.819749 ;2.915759 ;3.089241 ;3.094785 ;3.095574 ;3.096363 ;3.097152 ;3.145375 ;3.193992 ;3.242609 ;3.291225 ;3.339842 ;3.345293 ;3.350625 ;3.355957 ;3.361626 ;3.367311 ;3.379469 ;3.391718 ;3.403966 ;3.416215 ;3.428463 ;3.440712 ;3.45296 ;3.465208 ;3.477457 ;3.489705 ;3.501954 ;3.514202 ;3.526451 ;3.538699 ;3.550948 ;3.571754 ;3.592776 ;3.613798 ;3.63482 ;3.655842 ;
6/16/2017 ;1.348659 ;1.406416 ;1.468266 ;1.486613 ;1.505632 ;1.624744 ;1.864441 ;1.949267 ;2.133938 ;2.281067 ;2.356388 ;2.386498 ;2.522944 ;2.663015 ;2.725806 ;2.804513 ;2.883622 ;3.082823 ;3.087159 ;3.084211 ;3.081263 ;3.078315 ;3.128098 ;3.178762 ;3.229426 ;3.28009 ;3.330754 ;3.33847 ;3.345709 ;3.352949 ;3.354222 ;3.355149 ;3.367965 ;3.381047 ;3.394129 ;3.407212 ;3.420294 ;3.433376 ;3.446458 ;3.45954 ;3.472622 ;3.485704 ;3.498786 ;3.511868 ;3.524951 ;3.538033 ;3.551115 ;3.572273 ;3.593705 ;3.615137 ;3.636569 ;3.658002 ;
6/15/2017 ;1.353814 ;1.409988 ;1.470384 ;1.486233 ;1.504107 ;1.625565 ;1.868518 ;1.947763 ;2.143372 ;2.28908 ;2.362167 ;2.385182 ;2.531152 ;2.685622 ;2.744573 ;2.822005 ;2.899958 ;3.087912 ;3.091496 ;3.087628 ;3.08376 ;3.079892 ;3.130736 ;3.182649 ;3.234562 ;3.286476 ;3.338389 ;3.346443 ;3.353889 ;3.361334 ;3.361849 ;3.361942 ;3.374612 ;3.387599 ;3.400587 ;3.413575 ;3.426563 ;3.439551 ;3.452539 ;3.465527 ;3.478515 ;3.491502 ;3.50449 ;3.517478 ;3.530466 ;3.543454 ;3.556442 ;3.577675 ;3.599212 ;3.620749 ;3.642286 ;3.663823 ;
6/14/2017 ;1.362302 ;1.415219 ;1.471659 ;1.486883 ;1.503185 ;1.626622 ;1.874692 ;1.972878 ;2.172389 ;2.316406 ;2.398906 ;2.436727 ;2.571143 ;2.712863 ;2.77871 ;2.863022 ;2.947907 ;3.116945 ;3.121016 ;3.117927 ;3.114838 ;3.111749 ;3.160789 ;3.210998 ;3.261207 ;3.311416 ;3.361625 ;3.368745 ;3.375145 ;3.381545 ;3.385188 ;3.388653 ;3.400566 ;3.412717 ;3.424867 ;3.437018 ;3.449168 ;3.461319 ;3.47347 ;3.48562 ;3.497771 ;3.509921 ;3.522072 ;3.534223 ;3.546373 ;3.558524 ;3.570674 ;3.590321 ;3.610267 ;3.630212 ;3.650158 ;3.670104 ;
6/13/2017 ;1.360464 ;1.415541 ;1.473223 ;1.486521 ;1.502813 ;1.63433 ;1.889812 ;2.008832 ;2.204116 ;2.338443 ;2.41723 ;2.470889 ;2.607133 ;2.737715 ;2.808909 ;2.907622 ;3.00727 ;3.154305 ;3.165449 ;3.170302 ;3.175155 ;3.180008 ;3.220239 ;3.261363 ;3.302488 ;3.343613 ;3.384737 ;3.390634 ;3.395842 ;3.40105 ;3.412027 ;3.423393 ;3.433849 ;3.444277 ;3.454704 ;3.465132 ;3.475559 ;3.485987 ;3.496415 ;3.506842 ;3.51727 ;3.527697 ;3.538125 ;3.548553 ;3.55898 ;3.569408 ;3.579835 ;3.59829 ;3.617089 ;3.635888 ;3.654686 ;3.673485 ;
6/12/2017 ;1.371968 ;1.424436 ;1.472682 ;1.487619 ;1.499966 ;1.634459 ;1.901123 ;2.035842 ;2.224468 ;2.357851 ;2.442821 ;2.501536 ;2.628375 ;2.75023 ;2.819359 ;2.922719 ;3.027344 ;3.164138 ;3.178965 ;3.187785 ;3.196605 ;3.205426 ;3.242133 ;3.279626 ;3.317118 ;3.354611 ;3.392104 ;3.396913 ;3.400989 ;3.405065 ;3.420499 ;3.436732 ;3.446533 ;3.456116 ;3.465698 ;3.475281 ;3.484864 ;3.494447 ;3.504029 ;3.513612 ;3.523195 ;3.532777 ;3.54236 ;3.551943 ;3.561526 ;3.571108 ;3.580691 ;3.601839 ;3.623516 ;3.645194 ;3.666872 ;3.68855 ;
6/9/2017 ;1.372698 ;1.42632 ;1.472739 ;1.488756 ;1.498298 ;1.631158 ;1.894518 ;2.004567 ;2.208877 ;2.342638 ;2.423483 ;2.473297 ;2.604309 ;2.734268 ;2.798968 ;2.896765 ;2.99608 ;3.146477 ;3.163943 ;3.173584 ;3.183226 ;3.192867 ;3.230886 ;3.269954 ;3.309021 ;3.348088 ;3.387155 ;3.391397 ;3.394558 ;3.397718 ;3.410874 ;3.424828 ;3.43463 ;3.444255 ;3.453879 ;3.463503 ;3.473128 ;3.482752 ;3.492377 ;3.502001 ;3.511625 ;3.52125 ;3.530874 ;3.540498 ;3.550123 ;3.559747 ;3.569371 ;3.592262 ;3.615882 ;3.639501 ;3.663121 ;3.686741 ;
6/8/2017 ;1.374627 ;1.428428 ;1.472649 ;1.488565 ;1.496283 ;1.628579 ;1.893858 ;2.004692 ;2.205096 ;2.340464 ;2.420733 ;2.468354 ;2.601539 ;2.734336 ;2.798139 ;2.895866 ;2.995249 ;3.147293 ;3.164508 ;3.173354 ;3.182201 ;3.191047 ;3.230288 ;3.270741 ;3.311195 ;3.351648 ;3.392102 ;3.393047 ;3.39265 ;3.392253 ;3.41869 ;3.447358 ;3.456433 ;3.464611 ;3.472788 ;3.480965 ;3.489142 ;3.49732 ;3.505497 ;3.513674 ;3.521852 ;3.530029 ;3.538206 ;3.546383 ;3.554561 ;3.562738 ;3.570915 ;3.593607 ;3.61714 ;3.640673 ;3.664207 ;3.68774 ;
6/7/2017 ;1.377886 ;1.428995 ;1.473357 ;1.488808 ;1.496676 ;1.629812 ;1.896039 ;1.992769 ;2.204242 ;2.340916 ;2.410535 ;2.450711 ;2.60113 ;2.743273 ;2.798882 ;2.893532 ;2.990207 ;3.147867 ;3.16555 ;3.174074 ;3.182599 ;3.191124 ;3.231679 ;3.273607 ;3.315536 ;3.357464 ;3.399392 ;3.40878 ;3.416967 ;3.425153 ;3.446078 ;3.468103 ;3.475934 ;3.483071 ;3.490209 ;3.497346 ;3.504484 ;3.511621 ;3.518759 ;3.525896 ;3.533034 ;3.540171 ;3.547309 ;3.554447 ;3.561584 ;3.568722 ;3.575859 ;3.597854 ;3.620756 ;3.643658 ;3.66656 ;3.689462 ;
