Date;Based On;Group;Averaged Spread (bp);Averaged Spread (bp);Averaged Spread (bp);Standard Deviation (bp);Standard Deviation (bp);Standard Deviation (bp);Averaged Maturity;Averaged Maturity;Averaged Maturity
Date;Based On;Group;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.
2022-03-02;Maturity;A;90.147442;134.973117;193.414177;59.435380;47.123967;67.269196;1.488134;4.044139;7.456849
2022-03-02;Maturity;A-;93.699848;146.720458;169.311609;40.620926;33.905855;37.515258;1.428407;3.960944;7.549183
2022-03-02;Maturity;BBB+;227.290990;264.471434;287.383677;36.080227;34.945404;35.250392;1.660737;4.056621;6.494520
2022-03-02;Maturity;BBB;336.890007;335.595891;-;66.958867;54.764796;-;1.543683;3.644520;-
2022-03-02;Maturity;BBB-;421.567591;-;-;39.863554;-;-;1.561096;-;-
2022-03-02;Duration;AAA;36.724676;65.747757;89.243484;16.117685;26.320424;48.541775;1.445943;3.983722;10.391438
2022-03-02;Duration;AA+;49.877793;64.438627;80.725968;36.200499;8.306585;9.868415;1.705251;4.326636;9.589363
2022-03-02;Duration;AA;93.732783;86.187032;114.772175;105.030523;12.894593;13.409693;1.604749;4.183698;7.683877
2022-03-02;Duration;AA-;54.699539;111.054442;161.632808;36.533713;31.477104;18.744921;1.356468;4.302435;7.472876
2022-03-02;Duration;A+;60.967657;123.192242;161.757688;33.384527;29.350392;21.220434;1.553683;4.291598;8.733988
2022-03-02;Duration;A;93.782178;133.228473;210.551206;63.322208;29.171275;70.577415;1.560233;4.418312;7.747688
2022-03-02;Duration;A-;94.688583;158.809688;179.128675;40.696822;36.715161;40.937502;1.456769;4.285735;8.127042
2022-03-02;Duration;BBB+;228.413962;266.517087;311.744345;36.954515;34.935931;27.626211;1.660737;4.119890;6.779908
2022-03-02;Duration;BBB;340.526982;330.012191;-;64.171078;64.645603;-;1.695342;3.839269;-
2022-03-02;Duration;BBB-;422.810676;-;-;40.373159;-;-;1.561096;-;-
2022-03-01;Maturity;AAA;36.274250;65.333816;82.766323;15.638311;23.333238;46.828128;1.385150;3.802435;9.839269
2022-03-01;Maturity;AA+;49.009076;62.983540;79.223052;36.164632;8.128424;9.160469;1.707990;4.232191;9.342922
2022-03-01;Maturity;AA;92.191951;83.448291;106.598309;105.116271;12.275723;16.092113;1.607488;3.981466;7.248116
2022-03-01;Maturity;AA-;53.998138;103.757000;150.978385;35.862030;32.063045;16.886348;1.359208;4.093333;7.200238
2022-03-01;Maturity;A+;60.789827;112.633026;150.120624;32.815441;31.014786;19.145142;1.526975;3.906134;8.280709
2022-03-01;Maturity;A;89.816472;135.160179;192.480818;58.680048;47.085906;68.004876;1.490874;4.046879;7.459589
2022-03-01;Maturity;A-;93.529032;146.778951;168.971852;40.633783;34.017716;37.500676;1.431147;3.963684;7.551922
2022-03-01;Maturity;BBB+;227.635825;264.455105;286.709982;36.233491;34.934781;35.228566;1.663477;4.059360;6.497260
2022-03-01;Maturity;BBB;336.945052;335.584745;-;67.080399;54.876314;-;1.546423;3.647260;-
2022-03-01;Maturity;BBB-;421.473558;-;-;39.901426;-;-;1.563835;-;-
2022-03-01;Duration;AAA;37.082631;65.781492;89.247739;15.831808;26.486566;48.708214;1.448682;3.986462;10.394178
2022-03-01;Duration;AA+;49.841329;63.594204;80.867012;36.197570;8.115945;9.924645;1.707990;4.329376;9.592103
2022-03-01;Duration;AA;92.798859;85.579021;114.754568;105.372735;12.493508;13.381308;1.607488;4.186438;7.686617
2022-03-01;Duration;AA-;54.704679;110.826318;161.380013;36.558065;31.970422;18.521752;1.359208;4.305175;7.475616
2022-03-01;Duration;A+;61.283644;123.913249;160.623150;32.876626;27.191941;20.946192;1.556422;4.294337;8.736727
2022-03-01;Duration;A;93.457710;133.048505;209.821096;62.631091;29.296273;71.040191;1.562973;4.421052;7.750428
2022-03-01;Duration;A-;94.543611;158.875423;179.107041;40.720663;36.775258;40.848472;1.459509;4.288475;8.129781
2022-03-01;Duration;BBB+;228.777755;266.691237;311.622999;37.116691;34.943203;27.079036;1.663477;4.122630;6.782648
2022-03-01;Duration;BBB;340.521249;330.312681;-;64.253026;65.213002;-;1.698082;3.842009;-
2022-03-01;Duration;BBB-;422.777073;-;-;40.373452;-;-;1.563835;-;-
2022-02-28;Maturity;AAA;36.109306;65.641044;82.597205;15.866203;24.035950;47.262761;1.383047;3.852215;9.842009
2022-02-28;Maturity;AA+;49.004639;62.570587;78.912833;36.173896;8.031536;9.732964;1.710730;4.234931;9.345662
2022-02-28;Maturity;AA;89.724341;81.868438;106.378553;104.235540;11.477945;15.490807;1.560936;3.920547;7.118613
2022-02-28;Maturity;AA-;54.041127;103.556503;151.483586;35.798087;31.954348;16.629251;1.361948;4.096073;7.202977
2022-02-28;Maturity;A+;60.834986;112.405687;150.761630;32.810706;30.940692;18.618717;1.529715;3.908874;8.283449
2022-02-28;Maturity;A;89.650333;134.794974;193.181427;58.209954;47.129298;67.381734;1.472229;4.049619;7.462328
2022-02-28;Maturity;A-;93.602865;146.452537;168.848930;40.592563;34.041279;37.724005;1.433886;3.966423;7.554662
2022-02-28;Maturity;BBB+;227.974358;266.853104;292.243028;36.224659;34.892718;29.532458;1.666217;4.062100;6.500000
2022-02-28;Maturity;BBB;336.899740;335.371988;-;67.059229;54.706671;-;1.549162;3.650000;-
2022-02-28;Maturity;BBB-;421.363158;-;-;39.914741;-;-;1.566575;-;-
2022-02-28;Duration;AAA;36.548227;65.717546;88.929208;15.966823;26.680635;49.281160;1.417556;3.989202;10.396917
2022-02-28;Duration;AA+;49.881572;63.357178;80.396017;36.220991;8.274490;10.284896;1.710730;4.332115;9.594842
2022-02-28;Duration;AA;90.340437;85.577239;114.575809;104.479061;12.712764;13.186372;1.560936;4.189178;7.689357
2022-02-28;Duration;AA-;54.741313;111.167800;161.532451;36.474789;31.922457;18.308212;1.361948;4.307914;7.478356
2022-02-28;Duration;A+;61.340363;125.673522;160.566332;32.873076;28.260605;21.131035;1.559162;4.297077;8.739467
2022-02-28;Duration;A;93.265591;132.894540;210.555632;62.156025;29.561402;70.127783;1.544212;4.423792;7.753167
2022-02-28;Duration;A-;94.631838;158.836672;178.682044;40.687213;37.027734;41.087253;1.462248;4.291215;8.132521
2022-02-28;Duration;BBB+;229.095758;269.806967;313.180450;37.096524;34.862504;26.373528;1.666217;4.125369;6.785388
2022-02-28;Duration;BBB;340.434993;330.021360;-;64.207950;64.963966;-;1.700822;3.844749;-
2022-02-28;Duration;BBB-;422.709530;-;-;40.448377;-;-;1.566575;-;-
2022-02-25;Maturity;AAA;35.076272;65.364457;82.593488;16.091760;24.079224;47.276465;1.338904;3.860435;9.850228
2022-02-25;Maturity;AA+;48.687406;61.995749;78.900982;36.268375;7.594464;9.695546;1.718949;4.243150;9.353881
2022-02-25;Maturity;AA;90.049928;80.500826;105.972088;104.144816;11.243938;16.336515;1.569155;3.928767;7.259075
2022-02-25;Maturity;AA-;54.146199;103.503330;151.515583;35.686691;31.957866;16.611484;1.370167;4.104292;7.211197
2022-02-25;Maturity;A+;60.437321;112.335552;151.399124;32.325953;30.937450;19.819800;1.537934;3.917093;8.291668
2022-02-25;Maturity;A;94.908129;135.374343;193.976326;63.655498;47.394377;67.390801;1.419853;4.057838;7.470547
2022-02-25;Maturity;A-;94.507961;146.497898;168.965042;40.807513;34.007698;37.641372;1.442105;3.974643;7.562881
2022-02-25;Maturity;BBB+;226.730373;266.706133;292.288069;35.909045;34.921386;29.578553;1.653595;4.027835;6.508219
2022-02-25;Maturity;BBB;338.528239;337.742204;-;66.450171;51.997241;-;1.557382;3.658219;-
2022-02-25;Maturity;BBB-;421.353906;-;-;39.907755;-;-;1.574794;-;-
2022-02-25;Duration;AAA;35.531733;66.904097;83.953516;16.205994;26.857299;48.694905;1.373086;3.909075;9.850228
2022-02-25;Duration;AA+;49.593040;62.869869;81.021127;36.313197;7.972760;10.782517;1.718949;4.340335;9.603062
2022-02-25;Duration;AA;90.703176;83.339039;113.971782;104.378660;12.006939;13.758307;1.569155;4.154578;7.697576
2022-02-25;Duration;AA-;54.984361;111.194244;161.542280;36.540455;32.012051;18.388658;1.370167;4.316134;7.486575
2022-02-25;Duration;A+;61.006632;125.691990;161.501176;32.434257;28.402677;22.975741;1.567381;4.305296;8.747686
2022-02-25;Duration;A;98.164922;134.063500;211.397435;66.685735;30.867914;70.307004;1.491362;4.432011;7.761387
2022-02-25;Duration;A-;95.529811;158.957542;179.099798;40.895175;37.027513;40.754445;1.470468;4.299434;8.140740
2022-02-25;Duration;BBB+;228.722280;269.187003;313.097515;37.152949;35.495330;26.511352;1.674436;4.133589;6.793607
2022-02-25;Duration;BBB;341.836791;333.139182;-;63.523987;62.255759;-;1.709041;3.852968;-
2022-02-25;Duration;BBB-;422.766051;-;-;40.339794;-;-;1.574794;-;-
2022-02-24;Maturity;AAA;34.556386;65.738187;82.478704;16.228034;24.887420;47.375948;1.328152;3.885787;9.852967
2022-02-24;Maturity;AA+;48.713173;62.244620;78.843631;36.241037;7.684444;9.771676;1.721689;4.245890;9.356621
2022-02-24;Maturity;AA;90.021995;81.193623;105.865980;104.158568;11.883615;16.362524;1.571895;3.931506;7.261815
2022-02-24;Maturity;AA-;54.122245;103.574953;151.275957;35.671729;32.006055;16.686212;1.372907;4.107032;7.213936
2022-02-24;Maturity;A+;60.466534;112.202897;151.250199;32.292615;30.957290;19.867935;1.540674;3.919833;8.294408
2022-02-24;Maturity;A;93.852823;137.045009;194.333631;63.543012;46.520077;66.803449;1.399355;4.004902;7.473287
2022-02-24;Maturity;A-;94.423898;145.459866;168.704013;41.092640;34.522410;37.333342;1.431530;3.934829;7.526192
2022-02-24;Maturity;BBB+;226.604505;264.640537;291.986575;35.975045;35.633012;29.496284;1.634964;3.991043;6.510959
2022-02-24;Maturity;BBB;338.502819;337.792298;-;66.439742;52.056359;-;1.560121;3.660959;-
2022-02-24;Maturity;BBB-;421.340331;-;-;39.924039;-;-;1.577534;-;-
2022-02-24;Duration;AAA;35.024514;67.442507;83.840726;16.344969;27.762383;48.932461;1.363287;3.939178;9.852967
2022-02-24;Duration;AA+;49.594375;63.016683;80.852805;36.286464;7.922662;10.489911;1.721689;4.343074;9.605801
2022-02-24;Duration;AA;90.672987;83.792001;113.994221;104.413130;12.285532;13.774446;1.571895;4.157317;7.700316
2022-02-24;Duration;AA-;54.933901;111.139429;161.364621;36.481654;31.927660;18.265361;1.372907;4.318873;7.489315
2022-02-24;Duration;A+;61.027562;125.392074;161.199168;32.396559;28.278833;22.713281;1.570121;4.308036;8.750426
2022-02-24;Duration;A;98.123431;134.033018;211.818627;66.682537;30.840907;69.355260;1.494102;4.434751;7.764126
2022-02-24;Duration;A-;95.527866;158.958002;179.061768;41.018296;36.881819;40.700618;1.473207;4.302174;8.143480
2022-02-24;Duration;BBB+;228.415390;269.060695;313.001839;36.937409;35.515665;26.030504;1.677175;4.136328;6.796347
2022-02-24;Duration;BBB;341.835193;333.337762;-;63.535502;62.420396;-;1.711781;3.855707;-
2022-02-24;Duration;BBB-;422.788108;-;-;40.308027;-;-;1.577534;-;-
2022-02-23;Maturity;AAA;34.541948;65.644841;82.515539;16.228524;25.056856;47.295288;1.330891;3.888527;9.855707
2022-02-23;Maturity;AA+;48.735772;61.904091;78.863332;36.248006;7.438954;9.693166;1.724429;4.248630;9.359360
2022-02-23;Maturity;AA;89.838160;80.934149;106.027332;104.200953;11.651193;16.218619;1.574635;3.934246;7.264554
2022-02-23;Maturity;AA-;54.055955;103.439739;151.429038;35.731323;31.921945;16.562468;1.375646;4.109771;7.216676
2022-02-23;Maturity;A+;60.880615;112.179316;151.550876;32.322035;30.966777;19.431065;1.543414;3.922572;8.297148
2022-02-23;Maturity;A;93.630889;136.822129;194.472488;63.730192;46.541143;66.636295;1.402095;4.007642;7.476027
2022-02-23;Maturity;A-;94.495407;146.560038;170.114651;40.983617;34.089229;38.332729;1.434269;3.957832;7.538043
2022-02-23;Maturity;BBB+;226.556583;264.484823;292.226771;35.984544;35.635487;29.612192;1.637703;3.993782;6.513698
2022-02-23;Maturity;BBB;338.485722;337.626738;-;66.420418;51.921239;-;1.562861;3.663698;-
2022-02-23;Maturity;BBB-;421.301202;-;-;39.927259;-;-;1.580274;-;-
2022-02-23;Duration;AAA;35.021858;67.312473;84.031399;16.360404;27.803765;48.629546;1.366027;3.941917;9.855707
2022-02-23;Duration;AA+;49.632159;62.838437;81.166865;36.303551;7.893306;10.377435;1.724429;4.345814;9.608541
2022-02-23;Duration;AA;90.489976;83.867138;114.057675;104.434755;12.535660;13.659113;1.574635;4.160057;7.703055
2022-02-23;Duration;AA-;54.896052;111.227507;161.479340;36.586894;32.039818;17.909862;1.375646;4.321613;7.492054
2022-02-23;Duration;A+;61.453434;125.850227;161.355834;32.455213;28.528361;22.175702;1.572861;4.310776;8.753166
2022-02-23;Duration;A;97.936417;134.097371;211.788211;66.877597;30.890686;68.808704;1.496841;4.437491;7.766866
2022-02-23;Duration;A-;95.516794;159.245770;181.155783;41.073055;37.036963;41.163213;1.463094;4.292623;8.131444
2022-02-23;Duration;BBB+;228.411367;268.935705;313.186904;36.978677;35.523114;26.594272;1.679915;4.139068;6.799086
2022-02-23;Duration;BBB;341.930436;333.113342;-;63.580106;62.094657;-;1.714520;3.858447;-
2022-02-23;Duration;BBB-;422.728611;-;-;40.345524;-;-;1.580274;-;-
2022-02-22;Maturity;AAA;34.158021;66.408242;82.589505;16.551992;24.629337;47.285778;1.333631;3.891267;9.858447
2022-02-22;Maturity;AA+;48.714353;61.980447;79.198959;36.244784;7.446850;9.827101;1.727169;4.251369;9.362100
2022-02-22;Maturity;AA;89.835733;81.012456;106.114642;104.214891;11.669094;16.243617;1.577375;3.936986;7.267294
2022-02-22;Maturity;AA-;54.241826;103.499953;151.543482;35.805864;31.921377;16.613846;1.378386;4.112511;7.219416
2022-02-22;Maturity;A+;60.978467;112.621320;152.128534;32.257858;30.748325;19.318774;1.546153;3.925312;8.299887
2022-02-22;Maturity;A;91.540535;136.871113;194.621097;64.098436;46.523329;66.690288;1.367045;4.010382;7.478767
2022-02-22;Maturity;A-;94.580155;146.421279;170.267129;40.792027;33.879385;38.326266;1.437009;3.960571;7.540783
2022-02-22;Maturity;BBB+;226.954295;272.400945;292.371463;36.176626;34.035694;29.574074;1.640443;3.995354;6.516438
2022-02-22;Maturity;BBB;338.478829;337.721824;-;66.416173;51.947308;-;1.565601;3.666438;-
2022-02-22;Maturity;BBB-;421.323783;-;-;39.932947;-;-;1.583013;-;-
2022-02-22;Duration;AAA;34.693620;67.977326;83.799269;16.743442;27.450844;48.606893;1.368767;3.944657;9.858447
2022-02-22;Duration;AA+;49.570125;62.885825;81.049215;36.305335;7.853587;10.459083;1.727169;4.348554;9.611281
2022-02-22;Duration;AA;90.471887;83.907919;113.921730;104.454296;12.449276;13.726398;1.577375;4.162797;7.705795
2022-02-22;Duration;AA-;55.025341;111.165520;161.455952;36.573433;31.950459;18.331183;1.378386;4.324353;7.494794
2022-02-22;Duration;A+;61.519972;126.059475;162.073324;32.373474;28.101637;22.176428;1.575600;4.313516;8.755905
2022-02-22;Duration;A;95.817596;134.052724;211.908448;67.246610;30.872363;69.228073;1.461273;4.440230;7.769606
2022-02-22;Duration;A-;95.587559;158.207653;181.073616;40.874868;36.898152;40.766361;1.465834;4.242337;8.040826
2022-02-22;Duration;BBB+;228.932429;274.822123;312.994295;37.363617;34.716733;26.497033;1.661943;4.110303;6.801826
2022-02-22;Duration;BBB;341.931685;333.155444;-;63.588362;62.011263;-;1.717260;3.861187;-
2022-02-22;Duration;BBB-;422.755812;-;-;40.307509;-;-;1.583013;-;-
2022-02-21;Maturity;AAA;34.661306;66.204652;84.467060;16.333732;24.751050;44.631734;1.336371;3.894006;9.861187
2022-02-21;Maturity;AA+;48.707688;61.741454;79.113933;36.249965;7.346306;9.787199;1.729908;4.254109;9.364840
2022-02-21;Maturity;AA;89.755237;80.637459;105.867504;104.256523;11.716057;16.381055;1.580114;3.939726;7.270034
2022-02-21;Maturity;AA-;54.225146;103.475781;151.549276;35.800446;31.910377;16.604760;1.381126;4.115251;7.222156
2022-02-21;Maturity;A+;60.983468;112.692837;152.094896;32.288059;30.675296;19.204505;1.548893;3.928052;8.302627
2022-02-21;Maturity;A;91.654621;136.842916;194.609683;63.911173;46.516766;66.689918;1.369784;4.013121;7.481506
2022-02-21;Maturity;A-;94.564161;146.687993;170.288860;40.791965;33.926667;38.304147;1.439749;3.963311;7.543522
2022-02-21;Maturity;BBB+;227.166208;272.602636;292.390864;36.241098;34.011396;29.593835;1.643183;3.998094;6.519178
2022-02-21;Maturity;BBB;338.997186;354.104229;-;66.281158;49.633349;-;1.568340;3.557077;-
2022-02-21;Maturity;BBB-;421.284638;-;-;39.941585;-;-;1.585753;-;-
2022-02-21;Duration;AAA;35.192454;67.754338;85.725436;16.525238;27.578778;45.777414;1.371506;3.947397;9.861187
2022-02-21;Duration;AA+;49.577545;62.683270;80.970888;36.313071;7.803491;10.423226;1.729908;4.351293;9.614020
2022-02-21;Duration;AA;90.399332;83.413183;113.836434;104.495961;12.235963;13.708790;1.580114;4.165537;7.708535
2022-02-21;Duration;AA-;55.028347;111.183901;161.314975;36.595772;31.950458;18.312954;1.381126;4.327093;7.497534
2022-02-21;Duration;A+;61.542017;126.185639;161.882434;32.414252;28.035186;22.036930;1.578340;4.316255;8.758645
2022-02-21;Duration;A;95.940517;134.074574;211.721259;67.081845;30.878420;69.108497;1.464013;4.442970;7.772345
2022-02-21;Duration;A-;95.583051;158.430015;180.929252;40.880841;36.838975;40.736720;1.468573;4.245077;8.043566
2022-02-21;Duration;BBB+;229.173833;275.052760;312.748560;37.444051;34.726766;26.512396;1.664683;4.113043;6.804566
2022-02-21;Duration;BBB;342.456141;354.748433;-;63.471012;70.566908;-;1.720000;3.793151;-
2022-02-21;Duration;BBB-;422.728070;-;-;40.328370;-;-;1.585753;-;-
2022-02-18;Maturity;AAA;34.684694;65.940508;85.548262;16.262731;24.296291;43.241367;1.344590;3.902225;9.869406
2022-02-18;Maturity;AA+;48.671359;61.814052;79.105024;36.265553;7.363062;9.791449;1.738127;4.262328;9.373059
2022-02-18;Maturity;AA;89.849248;80.707278;105.883049;104.191700;11.749570;16.377121;1.588334;3.947945;7.278253
2022-02-18;Maturity;AA-;54.126247;104.763972;148.767381;36.204750;32.723579;21.121106;1.389345;4.060274;7.137785
2022-02-18;Maturity;A+;60.094792;112.386181;152.135102;31.972828;30.053449;19.219344;1.528659;3.897602;8.310846
2022-02-18;Maturity;A;91.555647;136.866774;194.597279;63.956772;46.511829;66.696640;1.378003;4.021341;7.489726
2022-02-18;Maturity;A-;94.586223;146.529096;170.273824;40.731809;33.762094;38.291007;1.447968;3.971530;7.551741
2022-02-18;Maturity;BBB+;227.322594;270.958745;292.355687;36.722850;34.733818;29.594396;1.629606;3.964497;6.527397
2022-02-18;Maturity;BBB;338.962091;354.082330;-;66.255391;49.626986;-;1.576560;3.565296;-
2022-02-18;Maturity;BBB-;421.272385;-;-;39.942531;-;-;1.593972;-;-
2022-02-18;Duration;AAA;34.824370;66.665969;86.767631;16.400566;26.466063;44.347108;1.344590;3.902225;9.869406
2022-02-18;Duration;AA+;49.575282;62.846130;80.973597;36.314276;7.790370;10.459264;1.738127;4.359513;9.622240
2022-02-18;Duration;AA;90.488371;83.466504;113.762768;104.418491;12.208501;13.730635;1.588334;4.173756;7.716754
2022-02-18;Duration;AA-;54.895023;111.216817;161.273940;36.942395;31.927885;18.312163;1.389345;4.335312;7.505753
2022-02-18;Duration;A+;61.503042;125.371147;161.637382;32.381357;28.048398;21.813252;1.586559;4.283797;8.706443
2022-02-18;Duration;A;95.873772;134.311795;211.693711;67.130369;30.592280;68.996846;1.472232;4.451189;7.780565
2022-02-18;Duration;A-;95.606112;157.294225;181.453627;40.816485;36.239452;40.567943;1.476792;4.223634;8.009540
2022-02-18;Duration;BBB+;229.234689;275.581736;312.446583;37.581959;34.754996;26.459556;1.672902;4.121262;6.812785
2022-02-18;Duration;BBB;342.470447;354.975304;-;63.473581;70.558845;-;1.728219;3.801370;-
2022-02-18;Duration;BBB-;422.718075;-;-;40.335873;-;-;1.593972;-;-
2022-02-17;Maturity;AAA;34.743025;68.892324;85.545459;16.174012;28.898453;43.224182;1.347330;3.904965;9.872146
2022-02-17;Maturity;AA+;48.847218;61.721054;79.100524;36.222427;7.302075;9.773870;1.740867;4.265068;9.375799
2022-02-17;Maturity;AA;88.580268;81.202095;105.538105;102.740509;11.649910;16.449304;1.543921;3.950684;7.280993
2022-02-17;Maturity;AA-;54.124395;104.719342;148.782912;36.206531;32.696203;21.104474;1.392085;4.063013;7.140525
2022-02-17;Maturity;A+;60.134177;112.339802;152.104112;31.926485;30.023171;19.220704;1.531399;3.900342;8.313586
2022-02-17;Maturity;A;91.517044;136.790317;194.574028;64.050898;46.518358;66.672793;1.380743;4.024080;7.492465
2022-02-17;Maturity;A-;94.574848;146.686917;170.254929;40.736993;33.476882;38.285420;1.450708;3.974270;7.554481
2022-02-17;Maturity;BBB+;228.056841;274.223813;292.377970;37.428380;34.982163;29.626457;1.632346;4.009052;6.530137
2022-02-17;Maturity;BBB;338.946102;354.014956;-;66.241490;49.563931;-;1.579299;3.568036;-
2022-02-17;Maturity;BBB-;421.233873;-;-;39.939380;-;-;1.596712;-;-
2022-02-17;Duration;AAA;34.883963;69.626449;86.867208;16.315758;31.235914;44.246329;1.347330;3.904965;9.872146
2022-02-17;Duration;AA+;49.773941;62.804671;81.139271;36.275500;7.798854;10.496500;1.740867;4.362252;9.624979
2022-02-17;Duration;AA;89.206149;83.941680;113.386008;102.951399;12.183392;13.839572;1.543921;4.176495;7.719494
2022-02-17;Duration;AA-;54.904826;111.244484;161.339058;36.960864;31.972052;18.193886;1.392085;4.338051;7.508493
2022-02-17;Duration;A+;61.554175;125.450789;161.584676;32.343464;28.124957;21.801459;1.589299;4.286537;8.709183
2022-02-17;Duration;A;95.853266;134.325157;211.676667;67.227253;30.614251;68.843441;1.474972;4.453929;7.783304
2022-02-17;Duration;A-;95.669573;157.401233;180.939810;40.840110;36.619700;40.357933;1.479532;4.202265;7.964956
2022-02-17;Duration;BBB+;230.263599;276.145320;312.577209;38.921783;35.555250;26.603822;1.654533;4.124002;6.815525
2022-02-17;Duration;BBB;342.495258;354.882828;-;63.478003;70.371163;-;1.730959;3.804109;-
2022-02-17;Duration;BBB-;422.672713;-;-;40.380584;-;-;1.596712;-;-
2022-02-15;Maturity;AAA;34.559261;68.848110;85.704784;16.194542;28.882884;43.145866;1.352809;3.910445;9.877625
2022-02-15;Maturity;AA+;48.923513;61.064733;79.780379;36.235277;6.987731;10.272710;1.746347;4.270547;9.381278
2022-02-15;Maturity;AA;88.477182;80.327006;105.464649;102.777413;11.814611;16.400235;1.549400;3.956164;7.286472
2022-02-15;Maturity;AA-;54.083984;104.628194;148.724798;36.158616;32.700908;21.062926;1.397564;4.068493;7.146004
2022-02-15;Maturity;A+;60.095659;112.285050;152.368712;32.018954;29.992135;19.300092;1.536878;3.905822;8.319065
2022-02-15;Maturity;A;91.547334;136.733443;194.506003;64.060535;46.521714;66.639126;1.386223;4.029560;7.497945
2022-02-15;Maturity;A-;94.357207;147.408376;170.384518;40.824407;33.790669;38.214494;1.456187;3.979117;7.559961
2022-02-15;Maturity;BBB+;228.054766;274.612961;292.335023;37.364095;34.772984;29.668122;1.637825;4.014532;6.535616
2022-02-15;Maturity;BBB;338.927911;353.896208;-;66.215548;49.464107;-;1.584779;3.573515;-
2022-02-15;Maturity;BBB-;421.167653;-;-;39.934335;-;-;1.602191;-;-
2022-02-15;Duration;AAA;34.699416;69.537861;87.076548;16.345425;31.205653;44.115135;1.352809;3.910445;9.877625
2022-02-15;Duration;AA+;49.876494;62.239258;81.817764;36.314577;7.614103;10.556362;1.746347;4.367732;9.630459
2022-02-15;Duration;AA;89.111590;83.255419;113.493078;102.932265;12.428322;13.539081;1.549400;4.181975;7.724973
2022-02-15;Duration;AA-;54.878673;111.292083;160.994468;36.938894;32.024015;17.951320;1.397564;4.343531;7.513972
2022-02-15;Duration;A+;61.530664;125.598405;161.483723;32.449124;28.149350;21.568590;1.594778;4.292017;8.714662
2022-02-15;Duration;A;93.238929;142.272864;211.180846;63.637128;45.975317;68.450168;1.455995;4.399725;7.788784
2022-02-15;Duration;A-;95.239111;157.826136;180.526980;41.026218;36.811279;40.138342;1.470431;4.192599;7.970435
2022-02-15;Duration;BBB+;230.287252;277.013127;301.870965;38.885201;36.291626;29.906479;1.660013;4.059028;6.535616
2022-02-15;Duration;BBB;342.608713;355.057197;-;63.535980;70.323874;-;1.736438;3.809589;-
2022-02-15;Duration;BBB-;422.556790;-;-;40.474936;-;-;1.602191;-;-
2022-02-14;Maturity;AAA;34.600174;68.855060;88.469250;16.187416;28.865975;40.096993;1.355549;3.913184;9.880365
2022-02-14;Maturity;AA+;48.655396;61.073718;79.795200;36.361983;6.958271;10.239292;1.749086;4.273287;9.384018
2022-02-14;Maturity;AA;88.448731;80.340170;105.493030;102.808478;11.799428;16.411030;1.552140;3.958904;7.289212
2022-02-14;Maturity;AA-;53.857538;104.621318;148.738166;35.866888;32.698481;21.063043;1.400304;4.071232;7.148744
2022-02-14;Maturity;A+;59.882210;111.875288;153.744658;31.650735;30.676731;19.752682;1.539618;3.908561;8.321805
2022-02-14;Maturity;A;91.374719;136.751275;194.571185;64.056747;46.518060;66.657627;1.388962;4.032299;7.500684
2022-02-14;Maturity;A-;94.959858;147.434895;171.031812;40.808839;33.996151;37.934152;1.458927;3.981856;7.562700
2022-02-14;Maturity;BBB+;228.013422;274.601096;292.418179;37.363910;34.776497;29.677296;1.640565;4.017272;6.538356
2022-02-14;Maturity;BBB;338.955956;353.911802;-;66.233322;49.432738;-;1.587519;3.576255;-
2022-02-14;Maturity;BBB-;421.717332;-;-;40.066563;-;-;1.604931;-;-
2022-02-14;Duration;AAA;34.755570;69.526417;89.736177;16.360694;31.131338;41.085908;1.355549;3.913184;9.880365
2022-02-14;Duration;AA+;49.572097;62.249949;81.475819;36.431550;7.582087;10.288066;1.749086;4.370472;9.633198
2022-02-14;Duration;AA;89.058077;82.230241;112.645572;102.975343;11.897278;13.503725;1.552140;4.105936;7.575929
2022-02-14;Duration;AA-;54.682137;111.312021;160.767847;36.719020;32.006722;18.023095;1.400304;4.346271;7.516712
2022-02-14;Duration;A+;61.325509;125.480812;162.876640;32.110123;29.100712;21.742340;1.597518;4.294756;8.717402
2022-02-14;Duration;A;93.060302;142.310169;211.177658;63.633254;46.048588;68.659780;1.458735;4.402465;7.791524
2022-02-14;Duration;A-;95.817915;157.844159;181.102642;40.997121;36.939977;39.801211;1.473171;4.195339;7.973175
2022-02-14;Duration;BBB+;230.300556;277.049397;301.559127;38.944975;36.334363;29.888508;1.662752;4.061768;6.538356
2022-02-14;Duration;BBB;342.729055;355.200374;-;63.608826;70.184280;-;1.739178;3.812329;-
2022-02-14;Duration;BBB-;423.040159;-;-;40.561643;-;-;1.604931;-;-
2022-02-11;Maturity;AAA;34.567620;68.880918;88.445601;16.143319;28.856344;40.115409;1.363768;3.921404;9.888584
2022-02-11;Maturity;AA+;48.716681;61.121573;79.751689;36.373398;6.995873;10.218105;1.757306;4.281506;9.392237
2022-02-11;Maturity;AA;88.687236;81.044314;105.251198;102.726625;11.794988;16.490640;1.560359;3.967123;7.297431
2022-02-11;Maturity;AA-;53.873959;104.636135;148.666796;35.892151;32.725637;21.029526;1.408523;4.079452;7.156963
