Date;AAA;AA;A;BBB;BB;B;CCC
2020-02-14;0.56;0.56;0.77;1.31;2.04;3.54;9.79
2020-02-13;0.56;0.56;0.77;1.31;2.04;3.55;9.77
2020-02-12;0.56;0.56;0.77;1.31;2.05;3.58;9.81
2020-02-11;0.57;0.58;0.78;1.33;2.11;3.63;9.91
2020-02-10;0.57;0.57;0.78;1.34;2.16;3.83;9.95
2020-02-07;0.56;0.57;0.78;1.33;2.18;3.81;9.88
2020-02-06;0.56;0.57;0.78;1.33;2.12;3.75;9.88
2020-02-05;0.58;0.58;0.79;1.34;2.15;3.8;10.07
2020-02-04;0.59;0.59;0.8;1.36;2.24;3.91;10.2
2020-02-03;0.61;0.6;0.82;1.39;2.34;4.02;10.46
2020-01-31;0.61;0.6;0.82;1.39;2.41;4.07;10.49
2020-01-30;0.6;0.58;0.81;1.35;2.3;3.97;10.59
2020-01-29;0.57;0.56;0.79;1.33;2.19;3.85;10.38
2020-01-28;0.57;0.56;0.79;1.33;2.23;3.87;10.37
2020-01-27;0.57;0.56;0.79;1.34;2.4;4.03;10.58
2020-01-24;0.54;0.54;0.76;1.29;2.1;3.7;9.97
2020-01-23;0.54;0.53;0.76;1.28;2.02;3.58;9.88
2020-01-22;0.53;0.53;0.75;1.27;1.95;3.46;9.74
2020-01-21;0.54;0.53;0.75;1.27;1.94;3.44;9.65
2020-01-20;0.54;0.53;0.75;1.27;1.86;3.35;9.55
2020-01-17;0.54;0.53;0.75;1.27;1.87;3.36;9.55
2020-01-16;0.56;0.54;0.77;1.29;1.89;3.38;9.61
2020-01-15;0.56;0.55;0.78;1.3;1.9;3.4;9.69
2020-01-14;0.56;0.55;0.77;1.3;1.91;3.4;9.72
2020-01-13;0.55;0.54;0.77;1.29;1.93;3.42;9.83
2020-01-10;0.55;0.54;0.77;1.3;1.95;3.44;9.78
2020-01-09;0.56;0.55;0.78;1.31;1.94;3.45;9.83
2020-01-08;0.57;0.55;0.79;1.32;1.95;3.46;9.86
2020-01-07;0.58;0.56;0.8;1.33;1.98;3.5;9.94
2020-01-06;0.58;0.55;0.79;1.32;2.0;3.52;10.01
2020-01-03;0.55;0.55;0.78;1.32;2.04;3.57;10.01
2020-01-02;0.53;0.53;0.76;1.3;1.99;3.53;10.01
2020-01-01;nan;nan;nan;nan;nan;nan;nan
2019-12-31;0.52;0.53;0.76;1.3;2.02;3.56;10.08
2019-12-30;0.52;0.53;0.76;1.29;2.01;3.63;9.97
2019-12-27;0.52;0.53;0.76;1.29;1.96;3.6;9.94
2019-12-26;0.52;0.53;0.76;1.29;1.94;3.56;9.92
2019-12-25;nan;nan;nan;nan;nan;nan;nan
2019-12-24;0.52;0.53;0.76;1.29;1.93;3.59;9.92
2019-12-23;0.52;0.53;0.76;1.3;1.91;3.59;9.89
2019-12-20;0.53;0.53;0.76;1.3;1.92;3.58;9.93
2019-12-19;0.52;0.53;0.76;1.3;1.92;3.6;10.0
2019-12-18;0.52;0.54;0.77;1.31;1.88;3.56;10.03
2019-12-17;0.53;0.54;0.78;1.32;1.92;3.65;10.18
2019-12-16;0.53;0.54;0.78;1.34;1.94;3.7;10.26
2019-12-13;0.54;0.55;0.8;1.36;2.01;3.79;10.54
2019-12-12;0.55;0.56;0.8;1.37;1.96;3.8;10.61
2019-12-11;0.58;0.57;0.81;1.39;2.09;3.93;10.85
2019-12-10;0.57;0.57;0.81;1.39;2.08;3.93;10.9
2019-12-09;0.57;0.57;0.82;1.4;2.11;3.99;11.01
2019-12-06;0.57;0.57;0.82;1.4;2.12;3.99;11.05
2019-12-05;0.58;0.58;0.83;1.42;2.21;4.09;11.25
2019-12-04;0.58;0.58;0.84;1.43;2.22;4.11;11.32
2019-12-03;0.6;0.59;0.86;1.45;2.33;4.25;11.55
2019-12-02;0.59;0.58;0.84;1.43;2.2;4.13;11.44
2019-11-30;0.59;0.58;0.84;1.44;2.2;4.13;11.39
2019-11-29;0.57;0.57;0.84;1.42;2.18;4.16;11.36
2019-11-28;nan;nan;nan;nan;nan;nan;nan
2019-11-27;0.58;0.57;0.84;1.43;2.17;4.13;11.31
2019-11-26;0.59;0.58;0.85;1.44;2.23;4.18;11.37
2019-11-25;0.6;0.58;0.86;1.44;2.26;4.21;11.41
2019-11-22;0.61;0.59;0.86;1.46;2.3;4.28;11.44
2019-11-21;0.61;0.59;0.86;1.46;2.34;4.34;11.44
2019-11-20;0.6;0.59;0.86;1.46;2.37;4.34;11.37
2019-11-19;0.58;0.58;0.86;1.45;2.32;4.26;11.35
2019-11-18;0.58;0.58;0.85;1.44;2.33;4.24;11.09
2019-11-15;0.58;0.58;0.85;1.44;2.29;4.21;10.99
2019-11-14;0.59;0.58;0.86;1.45;2.29;4.26;11.06
2019-11-13;0.58;0.58;0.85;1.44;2.26;4.23;10.95
2019-11-12;0.57;0.57;0.85;1.43;2.24;4.18;10.75
2019-11-11;0.57;0.57;0.84;1.42;2.23;4.18;10.73
2019-11-08;0.57;0.57;0.84;1.43;2.24;4.19;10.73
2019-11-07;0.58;0.57;0.85;1.43;2.19;4.14;10.72
2019-11-06;0.59;0.58;0.87;1.45;2.24;4.23;10.77
2019-11-05;0.6;0.58;0.87;1.45;2.22;4.17;10.59
2019-11-04;0.61;0.59;0.88;1.47;2.25;4.18;10.61
2019-11-01;0.62;0.6;0.89;1.48;2.32;4.3;10.78
2019-10-31;0.62;0.6;0.9;1.5;2.38;4.37;10.81
2019-10-30;0.6;0.58;0.87;1.46;2.19;4.16;10.61
2019-10-29;0.58;0.57;0.86;1.45;2.12;4.03;10.46
2019-10-28;0.57;0.57;0.86;1.45;2.12;4.01;10.48
2019-10-25;0.58;0.58;0.87;1.47;2.14;4.07;10.51
2019-10-24;0.59;0.59;0.89;1.49;2.2;4.15;10.58
2019-10-23;0.6;0.59;0.89;1.5;2.22;4.17;10.61
2019-10-22;0.59;0.59;0.89;1.49;2.23;4.17;10.63
2019-10-21;0.6;0.6;0.9;1.5;2.22;4.18;10.59
2019-10-18;0.6;0.6;0.91;1.52;2.26;4.19;10.68
2019-10-17;0.61;0.61;0.91;1.53;2.26;4.17;10.62
2019-10-16;0.61;0.62;0.92;1.53;2.26;4.18;10.66
2019-10-15;0.63;0.62;0.92;1.54;2.24;4.21;10.67
2019-10-14;0.64;0.62;0.94;1.56;2.33;4.26;10.72
2019-10-11;0.64;0.63;0.94;1.56;2.33;4.28;10.85
2019-10-10;0.66;0.64;0.96;1.59;2.47;4.45;11.05
2019-10-09;0.67;0.64;0.96;1.61;2.53;4.5;11.12
2019-10-08;0.67;0.64;0.97;1.61;2.59;4.59;11.17
2019-10-07;0.67;0.64;0.96;1.6;2.54;4.49;11.02
2019-10-04;0.67;0.64;0.97;1.61;2.6;4.57;11.08
2019-10-03;0.68;0.65;0.97;1.61;2.62;4.59;11.17
2019-10-02;0.67;0.64;0.96;1.59;2.53;4.43;11.02
2019-10-01;0.65;0.62;0.94;1.56;2.37;4.21;10.65
2019-09-30;0.65;0.62;0.94;1.56;2.32;4.15;10.59
2019-09-27;0.64;0.62;0.94;1.55;2.33;4.32;10.25
2019-09-26;0.64;0.62;0.93;1.54;2.29;4.27;10.17
2019-09-25;0.65;0.61;0.93;1.54;2.27;4.23;10.12
2019-09-24;0.64;0.61;0.93;1.54;2.27;4.19;10.13
2019-09-23;0.64;0.61;0.92;1.52;2.22;4.11;10.09
2019-09-20;0.63;0.6;0.92;1.52;2.19;4.09;10.05
2019-09-19;0.64;0.61;0.92;1.53;2.17;4.03;10.02
2019-09-18;0.65;0.62;0.93;1.54;2.2;4.1;10.0
2019-09-17;0.66;0.62;0.94;1.54;2.2;4.08;9.93
2019-09-16;0.66;0.63;0.94;1.54;2.2;4.08;9.88
2019-09-13;0.66;0.64;0.94;1.54;2.19;4.11;10.02
2019-09-12;0.66;0.64;0.95;1.56;2.17;4.18;10.09
2019-09-11;0.67;0.65;0.96;1.59;2.24;4.25;10.19
2019-09-10;0.68;0.66;0.96;1.6;2.19;4.25;10.31
2019-09-09;0.67;0.65;0.96;1.6;2.25;4.35;10.46
2019-09-06;0.67;0.66;0.97;1.61;2.31;4.41;10.52
2019-09-05;0.67;0.66;0.97;1.61;2.32;4.43;10.61
2019-09-04;0.67;0.66;0.98;1.63;2.47;4.61;10.73
2019-09-03;0.67;0.66;0.97;1.63;2.46;4.62;10.77
2019-09-02;0.66;0.66;0.96;1.62;2.39;4.5;10.59
2019-08-31;0.66;0.66;0.97;1.62;2.39;4.5;10.58
2019-08-30;0.65;0.67;0.96;1.61;2.35;4.41;10.61
2019-08-29;0.66;0.67;0.96;1.62;2.34;4.41;10.57
2019-08-28;0.66;0.67;0.96;1.62;2.4;4.51;10.71
2019-08-27;0.65;0.67;0.96;1.62;2.44;4.54;10.69
2019-08-26;0.65;0.67;0.96;1.61;2.45;4.6;10.68
2019-08-23;0.65;0.67;0.96;1.61;2.47;4.63;10.68
2019-08-22;0.65;0.67;0.96;1.61;2.41;4.51;10.59
2019-08-21;0.66;0.68;0.97;1.63;2.47;4.56;10.61
2019-08-20;0.67;0.69;0.98;1.65;2.6;4.73;10.75
2019-08-19;0.68;0.7;0.99;1.65;2.59;4.74;10.76
2019-08-16;0.69;0.71;1.0;1.67;2.67;4.88;10.94
2019-08-15;0.7;0.71;1.01;1.67;2.72;4.94;10.99
2019-08-14;0.7;0.7;1.0;1.65;2.7;4.88;10.96
2019-08-13;0.69;0.68;0.98;1.62;2.49;4.63;10.59
2019-08-12;0.7;0.69;0.98;1.63;2.63;4.8;10.76
2019-08-09;0.69;0.68;0.97;1.61;2.57;4.7;10.52
2019-08-08;0.69;0.68;0.97;1.61;2.59;4.7;10.44
2019-08-07;0.72;0.68;0.98;1.62;2.78;4.93;10.65
2019-08-06;0.71;0.68;0.96;1.6;2.77;4.84;10.43
2019-08-05;0.69;0.66;0.95;1.58;2.83;4.92;10.47
2019-08-02;0.64;0.64;0.92;1.53;2.54;4.54;10.06
2019-08-01;0.61;0.62;0.9;1.51;2.48;4.42;9.92
2019-07-31;0.59;0.6;0.87;1.47;2.34;4.23;9.69
2019-07-30;0.58;0.6;0.87;1.47;2.32;4.19;10.1
2019-07-29;0.58;0.6;0.86;1.46;2.29;4.16;10.01
2019-07-26;0.58;0.6;0.87;1.46;2.26;4.11;9.96
2019-07-25;0.59;0.61;0.88;1.48;2.29;4.17;10.0
2019-07-24;0.59;0.62;0.89;1.49;2.33;4.22;10.05
2019-07-23;0.59;0.62;0.89;1.5;2.35;4.24;10.03
2019-07-22;0.61;0.63;0.9;1.51;2.41;4.31;10.1
2019-07-19;0.6;0.63;0.9;1.52;2.41;4.34;10.11
2019-07-18;0.61;0.63;0.91;1.53;2.45;4.36;10.16
2019-07-17;0.61;0.63;0.91;1.52;2.38;4.24;10.03
2019-07-16;0.61;0.63;0.9;1.51;2.34;4.18;9.93
2019-07-15;0.61;0.64;0.91;1.52;2.37;4.24;10.0
2019-07-12;0.61;0.64;0.91;1.52;2.37;4.27;10.02
2019-07-11;0.62;0.64;0.91;1.52;2.35;4.25;10.0
2019-07-10;0.62;0.65;0.91;1.54;2.37;4.25;9.98
2019-07-09;0.63;0.66;0.92;1.54;2.38;4.29;10.0
2019-07-08;0.61;0.65;0.91;1.53;2.36;4.25;9.96
2019-07-05;0.61;0.65;0.91;1.53;2.35;4.23;9.89
2019-07-04;0.61;0.65;0.92;1.54;2.39;4.27;9.98
2019-07-03;0.61;0.65;0.92;1.54;2.39;4.27;9.98
2019-07-02;0.61;0.65;0.92;1.55;2.4;4.28;10.0
2019-07-01;0.61;0.66;0.92;1.55;2.35;4.25;9.89
2019-06-30;0.62;0.67;0.94;1.57;2.43;4.34;9.97
2019-06-28;0.62;0.67;0.93;1.56;2.39;4.55;9.5
2019-06-27;0.63;0.67;0.94;1.57;2.42;4.57;9.5
2019-06-26;0.64;0.67;0.94;1.58;2.39;4.51;9.55
2019-06-25;0.68;0.68;0.95;1.59;2.41;4.56;9.54
2019-06-24;0.63;0.68;0.95;1.58;2.33;4.47;9.43
2019-06-21;0.63;0.69;0.96;1.6;2.3;4.42;9.34
2019-06-20;0.66;0.7;0.99;1.63;2.39;4.49;9.39
2019-06-19;0.68;0.72;1.0;1.66;2.51;4.65;9.45
2019-06-18;0.68;0.72;1.01;1.66;2.49;4.63;9.41
2019-06-17;0.69;0.73;1.02;1.68;2.56;4.73;9.52
2019-06-14;0.7;0.74;1.02;1.68;2.56;4.73;9.54
2019-06-13;0.7;0.74;1.03;1.68;2.58;4.72;9.6
2019-06-12;0.7;0.74;1.03;1.68;2.57;4.69;9.56
2019-06-11;0.71;0.75;1.03;1.68;2.55;4.63;9.59
2019-06-10;0.71;0.74;1.03;1.68;2.6;4.65;9.59
2019-06-07;0.72;0.75;1.04;1.71;2.7;4.82;9.79
2019-06-06;0.73;0.75;1.04;1.71;2.76;4.87;9.84
2019-06-05;0.74;0.75;1.04;1.7;2.82;4.95;9.84
2019-06-04;0.74;0.75;1.05;1.72;2.88;4.99;9.85
2019-06-03;0.74;0.75;1.05;1.73;3.05;5.17;10.03
2019-05-31;0.73;0.75;1.05;1.71;2.94;5.04;9.93
2019-05-30;0.71;0.73;1.02;1.67;2.72;4.76;9.33
2019-05-29;0.73;0.73;1.03;1.68;2.76;4.78;9.35
2019-05-28;0.71;0.72;1.0;1.64;2.63;4.57;9.1
2019-05-27;0.7;0.71;0.98;1.62;2.61;4.54;9.02
2019-05-24;0.7;0.71;0.98;1.62;2.61;4.54;9.02
2019-05-23;0.7;0.71;0.99;1.63;2.66;4.6;9.1
2019-05-22;0.69;0.69;0.96;1.59;2.5;4.41;8.81
2019-05-21;0.68;0.69;0.96;1.58;2.48;4.36;8.75
2019-05-20;0.68;0.69;0.96;1.58;2.55;4.42;8.85
2019-05-17;0.68;0.68;0.96;1.58;2.55;4.44;8.83
2019-05-16;0.68;0.68;0.95;1.57;2.54;4.44;8.78
2019-05-15;0.69;0.68;0.96;1.58;2.63;4.56;8.93
2019-05-14;0.69;0.68;0.96;1.58;2.6;4.51;8.91
2019-05-13;0.7;0.68;0.96;1.58;2.66;4.58;9.01
2019-05-10;0.67;0.67;0.94;1.56;2.5;4.37;8.75
2019-05-09;0.67;0.67;0.94;1.55;2.48;4.35;8.69
2019-05-08;0.65;0.66;0.92;1.53;2.37;4.22;8.61
2019-05-07;0.65;0.65;0.91;1.52;2.38;4.27;8.53
2019-05-06;0.64;0.65;0.91;1.51;2.32;4.21;8.39
2019-05-03;0.63;0.64;0.9;1.5;2.25;4.08;8.28
2019-05-02;0.63;0.64;0.9;1.5;2.27;4.11;8.27
2019-05-01;0.62;0.64;0.9;1.5;2.24;4.07;8.29
2019-04-30;0.62;0.64;0.9;1.5;2.26;4.1;8.29
2019-04-29;0.61;0.63;0.89;1.48;2.22;4.03;8.57
2019-04-26;0.61;0.64;0.89;1.49;2.25;4.06;8.69
2019-04-25;0.61;0.64;0.89;1.5;2.23;4.04;8.69
2019-04-24;0.6;0.63;0.89;1.5;2.21;4.02;8.69
2019-04-23;0.6;0.63;0.89;1.5;2.19;4.02;8.74
2019-04-22;0.61;0.63;0.89;1.5;2.2;4.04;8.73
2019-04-19;nan;nan;nan;nan;nan;nan;nan
2019-04-18;0.6;0.63;0.89;1.5;2.2;4.03;8.71
2019-04-17;0.6;0.63;0.88;1.49;2.16;3.97;8.61
2019-04-16;0.6;0.63;0.89;1.49;2.12;3.92;8.66
2019-04-15;0.59;0.64;0.89;1.5;2.16;3.97;8.73
2019-04-12;0.6;0.64;0.9;1.51;2.13;3.97;8.8
2019-04-11;0.61;0.65;0.91;1.54;2.23;4.1;8.89
2019-04-10;0.62;0.65;0.93;1.56;2.31;4.18;8.92
2019-04-09;0.62;0.65;0.93;1.57;2.29;4.18;8.95
2019-04-08;0.63;0.65;0.93;1.58;2.28;4.16;8.88
2019-04-05;0.63;0.66;0.94;1.59;2.29;4.19;8.94
2019-04-04;0.63;0.66;0.94;1.6;2.33;4.23;9.01
2019-04-03;0.63;0.66;0.95;1.6;2.32;4.23;9.05
2019-04-02;0.64;0.66;0.95;1.62;2.36;4.28;9.16
2019-04-01;0.64;0.66;0.96;1.62;2.33;4.27;9.16
2019-03-31;0.64;0.66;0.96;1.63;2.44;4.38;9.36
2019-03-29;0.64;0.64;0.95;1.61;2.39;4.36;9.37
2019-03-28;0.65;0.64;0.95;1.62;2.46;4.46;9.51
2019-03-27;0.64;0.64;0.95;1.62;2.47;4.49;9.53
2019-03-26;0.63;0.62;0.94;1.61;2.47;4.48;9.54
2019-03-25;0.63;0.62;0.94;1.62;2.48;4.54;9.58
2019-03-22;0.63;0.63;0.95;1.62;2.42;4.41;9.47
2019-03-21;0.63;0.63;0.94;1.62;2.33;4.28;9.27
2019-03-20;0.64;0.63;0.95;1.63;2.39;4.34;9.27
2019-03-19;0.63;0.63;0.94;1.62;2.33;4.27;9.21
2019-03-18;0.63;0.63;0.95;1.63;2.37;4.33;9.25
2019-03-15;0.64;0.64;0.95;1.64;2.37;4.32;9.27
2019-03-14;0.64;0.64;0.96;1.65;2.39;4.33;9.18
2019-03-13;0.65;0.64;0.96;1.66;2.41;4.39;9.24
2019-03-12;0.65;0.65;0.96;1.66;2.48;4.47;9.39
2019-03-11;0.66;0.65;0.97;1.67;2.52;4.51;9.43
2019-03-08;0.66;0.66;0.97;1.68;2.57;4.57;9.55
2019-03-07;0.64;0.65;0.96;1.67;2.51;4.47;9.44
2019-03-06;0.64;0.65;0.96;1.66;2.41;4.33;9.29
2019-03-05;0.63;0.65;0.95;1.65;2.35;4.25;9.18
2019-03-04;0.63;0.65;0.95;1.65;2.35;4.26;9.06
2019-03-01;0.61;0.65;0.96;1.66;2.33;4.21;8.98
2019-02-28;0.64;0.66;0.97;1.68;2.39;4.27;9.01
2019-02-27;0.63;0.67;0.98;1.69;2.39;4.3;9.01
2019-02-26;0.63;0.67;0.99;1.7;2.44;4.38;9.14
2019-02-25;0.62;0.67;0.99;1.7;2.42;4.36;9.16
2019-02-22;0.63;0.67;1.0;1.71;2.48;4.41;9.21
2019-02-21;0.62;0.67;1.0;1.71;2.46;4.41;9.17
2019-02-20;0.62;0.67;1.0;1.72;2.48;4.46;9.25
2019-02-19;0.62;0.67;1.0;1.72;2.51;4.49;9.32
2019-02-18;0.61;0.67;1.0;1.72;2.51;4.51;9.27
2019-02-15;0.61;0.67;1.0;1.72;2.51;4.51;9.26
2019-02-14;0.61;0.68;1.0;1.73;2.55;4.58;9.34
2019-02-13;0.59;0.67;1.0;1.72;2.5;4.53;9.27
2019-02-12;0.6;0.68;1.01;1.73;2.56;4.56;9.35
2019-02-11;0.6;0.68;1.01;1.74;2.66;4.67;9.5
2019-02-08;0.62;0.68;1.02;1.74;2.69;4.72;9.54
2019-02-07;0.6;0.69;1.02;1.74;2.67;4.67;9.51
2019-02-06;0.58;0.67;1.01;1.71;2.52;4.5;9.31
2019-02-05;0.59;0.68;1.01;1.72;2.54;4.53;9.39
2019-02-04;0.59;0.68;1.02;1.74;2.63;4.63;9.51
2019-02-01;0.61;0.69;1.02;1.76;2.67;4.66;9.55
2019-01-31;0.62;0.7;1.05;1.79;2.75;4.73;9.65
2019-01-30;0.63;0.71;1.05;1.81;2.74;4.74;9.64
2019-01-29;0.63;0.71;1.05;1.81;2.76;4.77;9.71
2019-01-28;0.62;0.72;1.06;1.81;2.77;4.8;9.68
2019-01-25;0.63;0.72;1.07;1.82;2.72;4.72;9.56
2019-01-24;0.64;0.74;1.09;1.84;2.83;4.82;9.67
2019-01-23;0.64;0.75;1.1;1.85;2.79;4.75;9.6
2019-01-22;0.65;0.77;1.12;1.87;2.8;4.78;9.61
2019-01-21;0.66;0.78;1.13;1.88;2.71;4.62;9.39
2019-01-18;0.66;0.78;1.13;1.88;2.71;4.62;9.39
2019-01-17;0.69;0.8;1.16;1.91;2.8;4.78;9.57
2019-01-16;0.71;0.82;1.18;1.93;2.85;4.8;9.62
2019-01-15;0.73;0.83;1.2;1.96;2.95;4.9;9.77
2019-01-14;0.74;0.84;1.21;1.96;2.99;4.96;9.82
2019-01-11;0.73;0.84;1.21;1.96;2.96;4.91;9.77
2019-01-10;0.73;0.85;1.21;1.97;2.95;4.9;9.77
2019-01-09;0.73;0.86;1.22;1.97;2.95;4.84;9.76
2019-01-08;0.75;0.87;1.24;2.01;3.05;5.01;9.92
2019-01-07;0.77;0.88;1.26;2.03;3.21;5.18;10.21
2019-01-04;0.79;0.89;1.27;2.05;3.4;5.41;10.5
2019-01-03;0.8;0.89;1.28;2.06;3.71;5.84;11.16
2019-01-02;0.77;0.87;1.25;2.03;3.61;5.75;11.07
2019-01-01;nan;nan;nan;nan;nan;nan;nan
2018-12-31;0.78;0.87;1.24;2.02;3.6;5.74;11.04
2018-12-28;0.77;0.87;1.24;2.01;3.56;5.71;10.99
2018-12-27;0.77;0.86;1.23;2.0;3.63;5.79;11.13
2018-12-26;0.74;0.85;1.22;1.98;3.62;5.78;11.15
2018-12-25;nan;nan;nan;nan;nan;nan;nan
2018-12-24;0.73;0.85;1.22;1.97;3.59;5.76;11.13
2018-12-21;0.73;0.84;1.21;1.96;3.49;5.61;10.95
2018-12-20;0.72;0.84;1.2;1.94;3.4;5.5;10.75
2018-12-19;0.68;0.82;1.17;1.9;3.19;5.2;10.25
2018-12-18;0.68;0.82;1.17;1.89;3.08;5.08;10.09
2018-12-17;0.69;0.82;1.17;1.88;2.99;4.92;9.83
2018-12-14;0.69;0.83;1.17;1.88;2.9;4.8;9.59
2018-12-13;0.68;0.82;1.17;1.88;2.84;4.71;9.5
2018-12-12;0.69;0.84;1.18;1.9;2.86;4.71;9.47
2018-12-11;0.72;0.85;1.19;1.92;2.95;4.79;9.56
2018-12-10;0.73;0.86;1.2;1.93;3.02;4.87;9.63
2018-12-07;0.73;0.85;1.19;1.92;2.99;4.8;9.5
2018-12-06;0.73;0.85;1.19;1.91;2.99;4.81;9.49
2018-12-05;0.7;0.81;1.15;1.86;2.82;4.56;9.16
2018-12-04;0.7;0.81;1.15;1.86;2.82;4.56;9.16
2018-12-03;0.69;0.8;1.13;1.83;2.73;4.48;9.04
2018-11-30;0.7;0.8;1.13;1.84;2.8;4.59;9.21
2018-11-29;0.67;0.78;1.14;1.8;2.76;4.5;9.15
2018-11-28;0.68;0.78;1.13;1.79;2.79;4.52;9.14
2018-11-27;0.66;0.77;1.11;1.78;2.84;4.62;9.16
2018-11-26;0.65;0.76;1.1;1.75;2.8;4.55;9.07
2018-11-23;0.66;0.76;1.11;1.76;2.83;4.6;9.09
2018-11-22;0.67;0.76;1.11;1.76;2.8;4.53;8.99
2018-11-21;0.67;0.76;1.11;1.75;2.8;4.53;8.99
2018-11-20;0.69;0.76;1.12;1.76;2.88;4.63;9.1
2018-11-19;0.68;0.75;1.1;1.72;2.82;4.55;8.89
2018-11-16;0.66;0.73;1.08;1.7;2.78;4.47;8.77
2018-11-15;0.65;0.73;1.06;1.68;2.71;4.39;8.66
2018-11-14;0.62;0.71;1.03;1.64;2.62;4.27;8.42
2018-11-13;0.6;0.69;1.0;1.6;2.53;4.17;8.26
2018-11-12;0.57;0.67;0.98;1.56;2.38;3.98;7.99
2018-11-09;0.57;0.67;0.98;1.56;2.39;3.98;7.99
2018-11-08;0.56;0.67;0.97;1.54;2.28;3.81;7.76
2018-11-07;0.58;0.68;0.97;1.55;2.32;3.85;7.74
2018-11-06;0.6;0.69;0.98;1.56;2.39;3.94;7.81
2018-11-05;0.61;0.7;0.99;1.58;2.43;3.98;7.86
2018-11-02;0.62;0.69;0.99;1.58;2.44;3.98;7.83
2018-11-01;0.64;0.7;1.0;1.6;2.53;4.08;7.91
2018-10-31;0.63;0.7;0.99;1.58;2.53;4.07;7.87
2018-10-30;0.65;0.7;0.99;1.58;2.59;4.12;7.87
2018-10-29;0.63;0.69;0.97;1.56;2.58;4.06;7.67
2018-10-26;0.64;0.69;0.98;1.56;2.6;4.08;7.63
2018-10-25;0.63;0.69;0.96;1.54;2.49;3.94;7.45
2018-10-24;0.6;0.66;0.94;1.51;2.48;3.89;7.32
2018-10-23;0.62;0.68;0.95;1.52;2.46;3.86;7.23
2018-10-22;0.6;0.66;0.94;1.49;2.35;3.73;7.05
2018-10-19;0.59;0.66;0.93;1.48;2.34;3.72;7.02
2018-10-18;0.58;0.65;0.93;1.48;2.34;3.71;7.05
2018-10-17;0.59;0.65;0.92;1.47;2.28;3.65;7.01
2018-10-16;0.57;0.64;0.92;1.47;2.29;3.64;7.01
2018-10-15;0.57;0.64;0.92;1.46;2.32;3.69;7.04
2018-10-12;0.59;0.65;0.93;1.47;2.37;3.74;7.09
2018-10-11;0.58;0.65;0.92;1.47;2.4;3.78;7.16
2018-10-10;0.55;0.62;0.9;1.43;2.35;3.71;7.01
2018-10-09;0.56;0.63;0.9;1.43;2.26;3.6;6.89
2018-10-08;0.56;0.63;0.9;1.43;2.17;3.51;6.81
2018-10-05;0.56;0.62;0.9;1.43;2.17;3.51;6.81
2018-10-04;0.55;0.62;0.89;1.42;2.14;3.49;6.77
2018-10-03;0.55;0.61;0.88;1.41;2.03;3.34;6.6
2018-10-02;0.56;0.62;0.89;1.43;2.09;3.41;6.67
2018-10-01;0.56;0.63;0.9;1.43;2.09;3.4;6.69
2018-09-30;0.55;0.62;0.89;1.43;2.13;3.48;6.74
2018-09-28;0.55;0.61;0.88;1.41;2.12;3.44;6.59
2018-09-27;0.55;0.62;0.89;1.42;2.12;3.46;6.62
2018-09-26;0.56;0.62;0.89;1.43;2.13;3.47;6.65
2018-09-25;0.55;0.62;0.89;1.43;2.13;3.46;6.65
2018-09-24;0.56;0.63;0.9;1.44;2.14;3.47;6.72
2018-09-21;0.55;0.62;0.89;1.43;2.12;3.46;6.62
2018-09-20;0.55;0.62;0.89;1.44;2.11;3.46;6.63
2018-09-19;0.56;0.64;0.9;1.45;2.09;3.44;6.66
2018-09-18;0.56;0.64;0.91;1.46;2.1;3.45;6.65
2018-09-17;0.56;0.65;0.91;1.47;2.14;3.51;6.7
2018-09-14;0.57;0.65;0.92;1.47;2.13;3.51;6.71
2018-09-13;0.58;0.66;0.93;1.49;2.17;3.58;6.78
2018-09-12;0.59;0.67;0.94;1.5;2.2;3.62;6.81
2018-09-11;0.61;0.67;0.94;1.51;2.21;3.64;6.88
2018-09-10;0.62;0.68;0.95;1.52;2.25;3.7;7.01
2018-09-07;0.62;0.68;0.95;1.52;2.26;3.72;7.05
2018-09-06;0.63;0.68;0.96;1.53;2.31;3.77;7.07
2018-09-05;0.63;0.68;0.96;1.53;2.29;3.73;7.02
2018-09-04;0.64;0.69;0.96;1.53;2.27;3.69;6.98
2018-09-03;0.63;0.69;0.95;1.53;2.3;3.72;7.05
2018-08-31;0.63;0.68;0.95;1.53;2.3;3.72;7.05
2018-08-30;0.61;0.67;0.94;1.52;2.27;3.63;7.03
2018-08-29;0.6;0.67;0.94;1.5;2.24;3.58;6.99
2018-08-28;0.6;0.67;0.94;1.51;2.24;3.59;7.02
2018-08-27;0.61;0.67;0.94;1.51;2.27;3.61;7.06
2018-08-24;0.61;0.68;0.94;1.52;2.3;3.64;7.08
2018-08-23;0.61;0.68;0.94;1.52;2.31;3.65;7.09
2018-08-22;0.6;0.67;0.94;1.51;2.32;3.67;7.07
2018-08-21;0.6;0.67;0.94;1.5;2.33;3.67;7.09
2018-08-20;0.6;0.67;0.94;1.51;2.36;3.72;7.1
2018-08-17;0.59;0.67;0.94;1.5;2.33;3.68;7.07
2018-08-16;0.6;0.68;0.94;1.51;2.33;3.68;7.06
2018-08-15;0.61;0.68;0.95;1.52;2.39;3.75;7.14
2018-08-14;0.6;0.68;0.95;1.51;2.33;3.68;7.02
2018-08-13;0.61;0.68;0.95;1.52;2.36;3.71;7.1
