Name;Abb;License;Year;Phnom Penh Office;Provincial Office;Total Office;Staff;Total Assets;Total Equity;GLP;NLP;Debt;Total Deposits;Total Paid-up Capital;Foreign Share;Cash and Balance with NBC and Other Banks;Loans and Advances to Customers;Prepayment and short term Receiable;Long Term Investment;Property and Equipment;Other Assets;Total Assets;Compulsory Saving;Voluntary Saving;Interest Payable;Accountpayable and Others Liabilities;Accrued Expenses and Provision;Loans Payable;Deferred Revenue;Suspense Clearing and interbranch Account;Other Liabilities;Subordinated Debt;Total Liabilities;Paid up Capital;Premium on Share Capital;Reserves and Appropriations;Retained and Current Profit/Loss;Total Equity;Interest income;Interest Expenses;Net Interest Income;Non-interest income;Operation income;Operating Expense;Net Provision;Profit from operation;Grant Income;Profit before Taxes;Tax on profit;Net Profit &Loss for 12 months;Total Credit (Exc. Loans to Other banks and Fis);Agriculture, Forestry and Fishing;Mining and Quarrying;Manufacturing;Utilities;Construction;Wholesale Trade;Retail Trade;Accommodation and Food Service Activities;Transport and Storage;Information and Communications;Rental and Operational Leasing Activities;Real Estate Activities (include mortgage from 2024);Other Non-Financial Services ( including Education + Arts, Entertainment and creation);Personal Essentials (Exclude mortgage from 2024);Other Lending;Asset growth;Equity growth;GLP growth;Deposit growth;Debt (borrowings & sub-debt) growth;Int.income growth;Net int. income growth;Non-int. income growth;Ope growth;PBT growth;Net income growth;ROA;ROE;ROAA;ROAE;NIM;Portfolio Yield;CIR;NPL ratio;Net loan/GLP;Provision exp ratio;Loans per staff;Loans per branch;Loan to Agriculture;Loan to Construction;Loan to Trade and Commerce;Loan to Service;Loan to Transportation;Loan to Household;Loans to manufacturing;Loans to others;Ope ratio;Ope per staff;Loan-deposit Ratio;Cash & Deposits with NBC & Other Banks/TA;D/E;A/E;CAR;Deposits/TL;Borrowings and Sub-debt/TL;Payable/TL;Other liab/TL;Avg. Funding Cost;Yield on Earnings Assets;Operating exp. Ratio;Funding exp. Ratio;Provision exp. Ratio;Yield margin;;;;
Serey Oudom Microfinance Plc.;Serey Oudom;MFI;2018;;;4;71;31,370;11,573;30,489;0;19,683;0;9,061;0.4100;853;30,427;133;0;178;-221;31,370;0;0;0;22;312;19,683;3;-222;0;0;19,798;8,036;0;0;3,537;11,573;4,416;590;3,825;132;3,958;2,418;60;1,480;0;1,480;320;1,160;30,489;837;;0;;4,049;;5,613;951;2,695;;;;;16,099;246;0.20710;0.10869;0.24048;;0.30464;0.26753;0.26753;0.62353;0.18373;0.16265;0.18133;0.03698;0.10023;0.04045;0.10540;0.10611;0.16519;0.61096;0.00000;0.99797;0.00219;429.42;7,622.25;0.02745;0.13280;0.18410;0.03119;0.08839;0.52803;0.00000;0.00804;0.06707;34.06;;0.02719;1.71071;2.71066;0.37400;0.00000;0.99419;0.00111;0.00470;0.03397;0.12616;0.06707;0.01638;0.00167;0.04104;;;245;
Serey Oudom Microfinance Plc.;Serey Oudom;MFI;2019;;;5;89;38,461;12,618;37,288;20;26,201;0;8,150;0.0000;1,656;37,204;161;0;163;-723;38,461;0;0;0;41;315;26,201;2;-717;0;0;25,842;8,150;0;0;4,468;12,618;5,146;1,345;3,801;244;4,045;2,807;70;1,169;0;1,169;259;910;37,288;269;;0;;3,481;;7,348;742;3,836;;;;;21,395;217;0.22603;0.09030;0.22300;;0.33115;0.16525;0.16525;0.84768;0.16088;-0.20998;-0.21552;0.02366;0.07212;0.02606;0.07523;0.08960;0.15905;0.69391;0.00054;0.99775;0.00205;418.97;7,457.60;0.00721;0.09335;0.19706;0.01990;0.10287;0.57378;0.00000;0.00582;0.06617;31.54;;0.04306;2.04803;3.04811;0.33529;0.00000;1.01389;0.00159;-0.01548;0.05862;0.12706;0.06617;0.03170;0.00164;0.02755;;;217;
Serey Oudom Microfinance Plc.;Serey Oudom;MFI;2020;;;5;80;35,019;13,183;32,452;56;23,405;0;8,090;0.0000;4,138;32,367;159;0;123;-1,767;35,019;0;0;0;11;186;23,405;4;-1,770;0;0;21,836;8,090;0;0;5,093;13,183;5,297;1,988;3,310;227;3,537;2,757;-36;816;0;816;158;659;32,452;139;;12;;12,069;;2,347;1,082;2,443;;;;;4,109;10,251;-0.08949;0.04478;-0.12969;;-0.10671;0.02941;0.02941;-0.07081;-0.01781;-0.30191;-0.27582;0.01882;0.04999;0.01794;0.05108;0.07715;0.15842;0.77947;0.00173;0.99738;-0.00103;405.65;6,490.40;0.00428;0.37190;0.07232;0.03334;0.07528;0.12662;0.00037;0.31588;0.06426;34.46;;0.11816;1.65638;2.65638;0.40009;0.00000;1.07185;0.00050;-0.07236;0.08015;0.12875;0.06426;0.04633;-0.00084;0.01900;;;10251;
Serey Oudom Microfinance Plc.;Serey Oudom;MFI;2021;;;5;75;29,257;13,716;29,510;51;17,422;0;8,148;0.0000;1,557;29,435;179;0;87;-2,001;29,257;0;0;0;10;126;17,422;6;-2,023;0;0;15,541;8,148;0;0;5,568;13,716;4,611;1,666;2,945;265;3,210;2,713;-31;528;0;528;98;430;29,510;174;;113;;11,160;;2,387;757;1,604;;;;;3,718;9,597;-0.16454;0.04043;-0.09066;;-0.25563;-0.12951;-0.12951;0.16740;-0.01596;-0.35294;-0.34750;0.01470;0.03135;0.01338;0.03197;0.07547;0.15739;0.84517;0.00173;0.99746;-0.00100;393.47;5,902.00;0.00590;0.37818;0.08089;0.02565;0.05435;0.12599;0.00383;0.32521;0.06953;36.17;;0.05322;1.13306;2.13306;0.48163;0.00000;1.12103;0.00064;-0.12168;0.08161;0.12496;0.06953;0.04270;-0.00079;0.01353;;;9597;
Serey Oudom Microfinance Plc.;Serey Oudom;MFI;2022;;;5;76;30,525;14,251;30,545;85;18,251;0;8,234;0.0000;2,124;30,404;180;0;76;-2,259;30,525;0;0;0;13;144;18,251;125;-2,259;0;0;16,274;8,234;0;0;6,017;14,251;4,573;1,442;3,131;71;3,202;2,629;67;506;0;506;113;394;30,545;163;;106;;10,955;;2,389;776;2,085;;;;;6,560;7,511;0.04334;0.03901;0.03507;;0.04758;-0.00824;-0.00824;-0.73208;-0.03096;-0.04167;-0.08372;0.01291;0.02765;0.01318;0.02818;0.08216;0.15466;0.82105;0.00278;0.99538;0.00223;401.91;6,109.00;0.00534;0.35865;0.07821;0.02541;0.06826;0.21477;0.00347;0.24590;0.06898;34.59;;0.06958;1.14195;2.14195;0.48369;0.00000;1.12148;0.00080;-0.12228;0.08085;0.12186;0.06898;0.03784;0.00176;0.01328;;;7511;
Serey Oudom Microfinance Plc.;Serey Oudom;MFI;2023;;;5;80;29,604;9,849;28,182;278;21,232;0;8,170;0.0000;2,769;28,051;189;0;387;-1,793;29,604;0;0;0;14;127;21,232;175;-1,793;0;0;19,755;8,170;0;0;1,679;9,849;4,534;1,538;2,996;161;3,157;2,850;-15;322;0;322;106;216;28,182;172;;222;;8,236;;1,832;830;1,715;;;;;9,118;6,056;-0.03017;-0.30889;-0.07736;;0.16333;-0.00853;-0.00853;1.26761;0.08406;-0.36364;-0.45178;0.00730;0.02193;0.00718;0.01793;0.08004;0.15989;0.90276;0.00986;0.99535;-0.00051;352.28;5,636.40;0.00610;0.29224;0.06501;0.02945;0.06085;0.32354;0.00788;0.21492;0.07614;35.63;;0.09353;2.00579;3.00579;0.34901;0.00000;1.07477;0.00071;-0.07547;0.07791;0.12544;0.07614;0.04109;-0.00040;0.00860;;;6057;
Serey Oudom Microfinance Plc.;Serey Oudom;MFI;2024;2;3;5;74;28,549;9,458;27,997;931;19,749;0;8,050;0.0000;1,296;27,740;151;0;286;-924;28,549;0;0;0;13;56;19,749;211;-937;0;0;19,092;8,050;0;0;1,408;9,458;4,278;1,604;2,674;106;2,780;2,847;167;-234;0;-234;32;-266;27,997;159;0;347;0;1,591;705;1,077;114;424;0;150;4,915;23;18,243;249;-0.03564;-0.03970;-0.00656;;-0.06985;-0.05646;-0.05646;-0.34161;-0.00105;-1.72671;-2.23148;-0.00932;-0.02812;-0.00915;-0.02755;0.07427;0.15607;1.02410;0.03325;0.99082;0.00595;378.34;5,599.40;0.00568;0.05683;0.03847;0.00407;0.01514;0.66743;0.01239;0.19999;0.07907;38.47;;0.04540;2.01861;3.01850;0.33898;0.00000;1.03441;0.00068;-0.03509;0.07828;0.12176;0.07907;0.04455;0.00464;-0.00650;;;249;
Side Hustle Microfinance Plc.;Side Hustle;MFI;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Side Hustle Microfinance Plc.;Side Hustle;MFI;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Side Hustle Microfinance Plc.;Side Hustle;MFI;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Side Hustle Microfinance Plc.;Side Hustle;MFI;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
